person_id,reference_year,highest_qualification
P031023,2022,MASTER_EQ
P027303,2022,MASTER_EQ
P017329,2022,BACHELOR_EQ
P032843,2022,NONE_LOW
P044658,2022,SCHOOL
P028212,2022,VOC_POSTSEC
P035686,2022,BACHELOR_EQ
P001678,2022,SCHOOL
P049681,2022,VOC_POSTSEC
P032444,2022,BACHELOR_EQ
P036837,2022,VOC_POSTSEC
P047440,2022,SCHOOL
P039283,2022,VOC_POSTSEC
P035406,2022,SCHOOL
P006628,2022,SCHOOL
P023800,2022,NONE_LOW
P023030,2022,NONE_LOW
P004421,2022,VOC_POSTSEC
P001970,2022,BACHELOR_EQ
P046094,2022,SCHOOL
P004751,2022,MASTER_EQ
P022043,2022,VOC_POSTSEC
P030653,2022,VOC_POSTSEC
P029262,2022,BACHELOR_EQ
P004060,2022,SCHOOL
P039912,2022,BACHELOR_EQ
P000954,2022,SCHOOL
P011193,2022,VOC_POSTSEC
P027015,2022,VOC_POSTSEC
P047226,2022,SCHOOL
P012221,2022,VOC_POSTSEC
P033473,2022,SCHOOL
P049710,2022,SCHOOL
P044834,2022,SCHOOL
P012254,2022,VOC_POSTSEC
P030314,2022,MASTER_EQ
P018780,2022,SCHOOL
P042612,2022,NONE_LOW
P030198,2022,BACHELOR_EQ
P010416,2022,BACHELOR_EQ
P035756,2022,BACHELOR_EQ
P014203,2022,VOC_POSTSEC
P041112,2022,SCHOOL
P024152,2022,DOCTORATE
P012076,2022,VOC_POSTSEC
P036022,2022,VOC_POSTSEC
P021174,2022,VOC_POSTSEC
P035383,2022,SCHOOL
P012636,2022,SCHOOL
P016550,2022,MASTER_EQ
P003221,2022,BACHELOR_EQ
P041061,2022,VOC_POSTSEC
P033600,2022,BACHELOR_EQ
P012620,2022,
P016283,2022,SCHOOL
P016945,2022,SCHOOL
P017169,2022,SCHOOL
P019522,2022,SCHOOL
P018687,2022,BACHELOR_EQ
P003315,2022,BACHELOR_EQ
P021963,2022,SCHOOL
P034559,2022,VOC_POSTSEC
P028929,2022,BACHELOR_EQ
P033777,2022,VOC_POSTSEC
P032817,2022,SCHOOL
P002920,2022,SCHOOL
P002574,2022,SCHOOL
P022640,2022,BACHELOR_EQ
P023306,2022,SCHOOL
P049016,2022,NONE_LOW
P014833,2022,VOC_POSTSEC
P029995,2022,SCHOOL
P039452,2022,BACHELOR_EQ
P030980,2022,SCHOOL
P040806,2022,SCHOOL
P031883,2022,VOC_POSTSEC
P010157,2022,VOC_POSTSEC
P011091,2022,MASTER_EQ
P012929,2022,SCHOOL
P024107,2022,BACHELOR_EQ
P003732,2022,VOC_POSTSEC
P014431,2022,VOC_POSTSEC
P034129,2022,BACHELOR_EQ
P037770,2022,MASTER_EQ
P036735,2022,BACHELOR_EQ
P043134,2022,NONE_LOW
P003352,2022,VOC_POSTSEC
P031739,2022,SCHOOL
P041643,2022,SCHOOL
P044559,2022,BACHELOR_EQ
P033545,2022,VOC_POSTSEC
P001917,2022,SCHOOL
P042751,2022,SCHOOL
P018093,2022,BACHELOR_EQ
P029549,2022,VOC_POSTSEC
P041404,2022,SCHOOL
P020776,2022,NONE_LOW
P046167,2022,BACHELOR_EQ
P020270,2022,SCHOOL
P040632,2022,SCHOOL
,2022,NONE_LOW
P043612,2022,VOC_POSTSEC
P001023,2022,SCHOOL
P019966,2022,VOC_POSTSEC
P007698,2022,BACHELOR_EQ
P009303,2022,VOC_POSTSEC
P044836,2022,SCHOOL
P030776,2022,SCHOOL
P040870,2022,SCHOOL
P046332,2022,VOC_POSTSEC
P036178,2022,SCHOOL
P024416,2022,SCHOOL
P044528,2022,VOC_POSTSEC
P029189,2022,VOC_POSTSEC
P044923,2022,SCHOOL
P022713,2022,SCHOOL
P037696,2022,VOC_POSTSEC
P019365,2022,BACHELOR_EQ
P048747,2022,VOC_POSTSEC
P042189,2022,VOC_POSTSEC
P007938,2022,BACHELOR_EQ
P031560,2022,BACHELOR_EQ
P049531,2022,SCHOOL
P041231,2022,BACHELOR_EQ
P043240,2022,NONE_LOW
P022024,2022,SCHOOL
P034175,2022,NONE_LOW
P040058,2022,VOC_POSTSEC
P014792,2022,SCHOOL
P038230,2022,SCHOOL
P038573,2022,VOC_POSTSEC
P030808,2022,BACHELOR_EQ
P027450,2022,NONE_LOW
P045978,2022,VOC_POSTSEC
P006023,2022,DOCTORATE
P027219,2022,VOC_POSTSEC
P049938,2022,VOC_POSTSEC
P022236,2022,SCHOOL
P045374,2022,VOC_POSTSEC
P016037,2022,VOC_POSTSEC
P028026,2022,
P008561,2022,BACHELOR_EQ
P014631,2022,SCHOOL
P009914,2022,VOC_POSTSEC
P036046,2022,UNKNOWN_CODE
P010636,2022,VOC_POSTSEC
P045054,2022,BACHELOR_EQ
P001058,2022,MASTER_EQ
P001436,2022,BACHELOR_EQ
P006911,2022,SCHOOL
P045553,2022,VOC_POSTSEC
P016492,2022,VOC_POSTSEC
P012229,2022,NONE_LOW
P008978,2022,VOC_POSTSEC
P008071,2022,SCHOOL
P025392,2022,SCHOOL
P040247,2022,
P042516,2022,SCHOOL
P009761,2022,MASTER_EQ
P012143,2022,VOC_POSTSEC
P036290,2022,VOC_POSTSEC
P045346,2022,VOC_POSTSEC
P037264,2022,SCHOOL
P035126,2022,SCHOOL
P024384,2022,BACHELOR_EQ
P001316,2022,SCHOOL
P018777,2022,VOC_POSTSEC
P014979,2022,SCHOOL
P036345,2022,VOC_POSTSEC
P020236,2022,VOC_POSTSEC
P034349,2022,SCHOOL
P046020,2022,MASTER_EQ
P047283,2022,BACHELOR_EQ
P029530,2022,NONE_LOW
P006307,2022,NONE_LOW
P021986,2022,SCHOOL
P049742,2022,SCHOOL
P040778,2022,VOC_POSTSEC
P019099,2022,SCHOOL
P037575,2022,SCHOOL
P023817,2022,VOC_POSTSEC
P049862,2022,NONE_LOW
P020049,2022,MASTER_EQ
P033889,2022,BACHELOR_EQ
P038740,2022,NONE_LOW
P011421,2022,VOC_POSTSEC
P039029,2022,VOC_POSTSEC
P006187,2022,VOC_POSTSEC
P018877,2022,VOC_POSTSEC
P047534,2022,SCHOOL
P044054,2022,BACHELOR_EQ
P019288,2022,VOC_POSTSEC
P049868,2022,BACHELOR_EQ
P018655,2022,VOC_POSTSEC
P012790,2022,NONE_LOW
P037985,2022,VOC_POSTSEC
P041872,2022,VOC_POSTSEC
P043185,2022,SCHOOL
P044662,2022,MASTER_EQ
P019696,2022,SCHOOL
P023283,2022,SCHOOL
P016579,2022,BACHELOR_EQ
P047859,2022,BACHELOR_EQ
P040613,2022,VOC_POSTSEC
P014567,2022,VOC_POSTSEC
P020990,2022,BACHELOR_EQ
P021221,2022,VOC_POSTSEC
P044454,2022,VOC_POSTSEC
P023946,2022,SCHOOL
P023541,2022,VOC_POSTSEC
P022344,2022,SCHOOL
P010229,2022,VOC_POSTSEC
P034511,2022,SCHOOL
P034868,2022,SCHOOL
P011142,2022,SCHOOL
P003061,2022,SCHOOL
P048963,2022,BACHELOR_EQ
P036780,2022,SCHOOL
P030836,2022,SCHOOL
P015662,2022,BACHELOR_EQ
P023397,2022,SCHOOL
P033877,2022,BACHELOR_EQ
P046770,2022,BACHELOR_EQ
P022021,2022,SCHOOL
P049789,2022,SCHOOL
P020905,2022,SCHOOL
P001190,2022,SCHOOL
P008565,2022,SCHOOL
P000294,2021,NONE_LOW
P026942,2022,SCHOOL
P004619,2022,SCHOOL
P023234,2022,VOC_POSTSEC
P020911,2022,SCHOOL
P005209,2022,VOC_POSTSEC
P014877,2022,VOC_POSTSEC
P003190,2022,SCHOOL
P014656,2022,VOC_POSTSEC
P011041,2022,NONE_LOW
P011604,2022,VOC_POSTSEC
P036619,2022,VOC_POSTSEC
P021305,2022,VOC_POSTSEC
P039056,2022,VOC_POSTSEC
P042920,2022,VOC_POSTSEC
P011857,2022,VOC_POSTSEC
P017552,2022,BACHELOR_EQ
P015314,2022,VOC_POSTSEC
P025578,2022,NONE_LOW
P044175,2022,VOC_POSTSEC
P038585,2022,SCHOOL
P020424,2022,MASTER_EQ
P039885,2022,VOC_POSTSEC
P010881,2022,VOC_POSTSEC
P035745,2022,SCHOOL
P021028,2022,SCHOOL
P049424,2022,BACHELOR_EQ
P040945,2022,SCHOOL
P002711,2022,VOC_POSTSEC
P044474,2022,SCHOOL
P037689,2022,NONE_LOW
P034325,2022,VOC_POSTSEC
P047347,2022,MASTER_EQ
P029579,2022,SCHOOL
P000097,2022,BACHELOR_EQ
P026333,2022,SCHOOL
P026797,2022,MASTER_EQ
P021114,2022,VOC_POSTSEC
P047966,2022,SCHOOL
P019542,2022,VOC_POSTSEC
P003905,2022,VOC_POSTSEC
P045882,2022,SCHOOL
P046525,2022,SCHOOL
P027377,2022,BACHELOR_EQ
P006218,2022,BACHELOR_EQ
P037252,2022,SCHOOL
P020079,2022,NONE_LOW
P034687,2022,NONE_LOW
P012638,2022,NONE_LOW
P041965,2022,VOC_POSTSEC
P028579,2022,SCHOOL
P010028,2022,SCHOOL
P005194,2022,SCHOOL
P043917,2022,VOC_POSTSEC
P029140,2022,VOC_POSTSEC
P048745,2022,VOC_POSTSEC
P029626,2022,SCHOOL
P048100,2022,SCHOOL
P033868,2022,MASTER_EQ
P016463,2022,VOC_POSTSEC
P014240,2022,VOC_POSTSEC
P018747,2022,SCHOOL
P030979,2022,BACHELOR_EQ
P012003,2022,SCHOOL
P023598,2022,VOC_POSTSEC
P009951,2022,VOC_POSTSEC
P019348,2022,VOC_POSTSEC
P014011,2022,MASTER_EQ
P000327,2022,VOC_POSTSEC
P021652,2022,BACHELOR_EQ
P020222,2022,SCHOOL
P020402,2022,SCHOOL
P027720,2022,VOC_POSTSEC
P041878,2022,SCHOOL
P002737,2022,BACHELOR_EQ
P011168,2022,BACHELOR_EQ
P037042,2022,NONE_LOW
P037270,2022,SCHOOL
P022796,2022,BACHELOR_EQ
P045118,2022,SCHOOL
P045532,2022,VOC_POSTSEC
P041030,2022,BACHELOR_EQ
P017554,2022,BACHELOR_EQ
P001476,2022,VOC_POSTSEC
P009777,2022,NONE_LOW
P025772,2022,SCHOOL
P024636,2022,MASTER_EQ
P015930,2022,NONE_LOW
P011811,2022,BACHELOR_EQ
P024299,2022,VOC_POSTSEC
P002943,2022,VOC_POSTSEC
P019997,2022,BACHELOR_EQ
P019623,2022,VOC_POSTSEC
P002619,2022,SCHOOL
P002727,2022,NONE_LOW
P044165,2022,BACHELOR_EQ
P046722,2022,BACHELOR_EQ
P017932,2022,VOC_POSTSEC
P016262,2022,BACHELOR_EQ
P032828,2022,VOC_POSTSEC
P031491,2022,VOC_POSTSEC
P018604,2022,VOC_POSTSEC
P040431,2022,BACHELOR_EQ
P028702,2022,DOCTORATE
P007668,2022,SCHOOL
P021945,2022,SCHOOL
P013774,2022,NONE_LOW
P008749,2022,VOC_POSTSEC
P033453,2022,VOC_POSTSEC
P049784,2022,SCHOOL
P039566,2022,SCHOOL
P009551,2022,VOC_POSTSEC
P037584,2022,NONE_LOW
P040128,2022,DOCTORATE
P003027,2022,BACHELOR_EQ
P017405,2022,NONE_LOW
P015845,2022,BACHELOR_EQ
P010400,2022,NONE_LOW
P018477,2022,
P044282,2022,VOC_POSTSEC
P007984,2022,SCHOOL
P044394,2022,VOC_POSTSEC
P033115,2022,BACHELOR_EQ
P030050,2022,SCHOOL
P002408,2022,VOC_POSTSEC
P044925,2022,NONE_LOW
P011357,2022,SCHOOL
P016944,2022,VOC_POSTSEC
P006994,2022,VOC_POSTSEC
P041532,2022,VOC_POSTSEC
P010054,2022,SCHOOL
P003288,2022,VOC_POSTSEC
P014328,2022,VOC_POSTSEC
P020368,2022,VOC_POSTSEC
P019255,2022,VOC_POSTSEC
P004501,2022,NONE_LOW
P020185,2022,DOCTORATE
P007651,2022,BACHELOR_EQ
P018363,2022,VOC_POSTSEC
P034098,2022,VOC_POSTSEC
P005589,2022,SCHOOL
P031490,2022,BACHELOR_EQ
P045201,2022,NONE_LOW
P005175,2022,VOC_POSTSEC
P001593,2022,MASTER_EQ
P046440,2022,SCHOOL
P026616,2022,NONE_LOW
P035593,2022,VOC_POSTSEC
P046532,2022,NONE_LOW
P021286,2022,SCHOOL
P023000,2022,SCHOOL
P047868,2022,BACHELOR_EQ
P041927,2022,SCHOOL
P043575,2022,VOC_POSTSEC
P000511,2022,VOC_POSTSEC
P004873,2022,VOC_POSTSEC
P012610,2022,SCHOOL
P047067,2022,VOC_POSTSEC
P034845,2022,NONE_LOW
P038520,2022,BACHELOR_EQ
P013704,2022,VOC_POSTSEC
P025672,2022,SCHOOL
P029575,2022,MASTER_EQ
P021615,2022,SCHOOL
P020663,2022,SCHOOL
P048969,2022,SCHOOL
P022032,2022,VOC_POSTSEC
P006459,2022,VOC_POSTSEC
P046103,2022,BACHELOR_EQ
P021585,2022,SCHOOL
P016875,2022,SCHOOL
P034341,2022,VOC_POSTSEC
P016432,2022,BACHELOR_EQ
P048714,2022,SCHOOL
P014506,2022,SCHOOL
P006988,2022,BACHELOR_EQ
P045975,2022,NONE_LOW
P016586,2022,VOC_POSTSEC
P022650,2022,VOC_POSTSEC
P031958,2022,VOC_POSTSEC
P019972,2022,BACHELOR_EQ
P001810,2022,VOC_POSTSEC
P016435,2022,VOC_POSTSEC
P036940,2022,VOC_POSTSEC
P039053,2022,VOC_POSTSEC
P037954,2022,VOC_POSTSEC
P039211,2022,VOC_POSTSEC
P031562,2022,BACHELOR_EQ
P032149,2022,VOC_POSTSEC
P046504,2022,SCHOOL
P017291,2022,SCHOOL
P012492,2022,BACHELOR_EQ
P043428,2022,VOC_POSTSEC
P049176,2022,VOC_POSTSEC
P033490,2022,VOC_POSTSEC
P012330,2022,VOC_POSTSEC
P000826,2022,SCHOOL
P016690,2022,BACHELOR_EQ
P027865,2022,VOC_POSTSEC
P018953,2022,SCHOOL
P007744,2022,SCHOOL
P031296,2022,MASTER_EQ
P011480,2022,VOC_POSTSEC
P022453,2022,BACHELOR_EQ
P025901,2022,VOC_POSTSEC
P025368,2022,BACHELOR_EQ
P019230,2022,SCHOOL
P031411,2022,VOC_POSTSEC
P014391,2022,SCHOOL
P031869,2022,BACHELOR_EQ
P007096,2022,VOC_POSTSEC
P004418,2022,SCHOOL
P013994,2022,BACHELOR_EQ
P003633,2022,SCHOOL
P005188,2022,VOC_POSTSEC
P037847,2022,VOC_POSTSEC
P006270,2022,SCHOOL
P027011,2022,VOC_POSTSEC
P040705,2022,NONE_LOW
P028648,2022,VOC_POSTSEC
P017965,2022,SCHOOL
P001651,2022,VOC_POSTSEC
P045129,2022,BACHELOR_EQ
P003815,2022,
P040261,2022,BACHELOR_EQ
P017100,2022,SCHOOL
P003804,2022,VOC_POSTSEC
P029754,2022,BACHELOR_EQ
P013934,2022,SCHOOL
P021730,2022,VOC_POSTSEC
P045932,2022,VOC_POSTSEC
P030186,2022,SCHOOL
P026271,2022,VOC_POSTSEC
P019840,2022,VOC_POSTSEC
P009211,2022,VOC_POSTSEC
P033851,2022,VOC_POSTSEC
P006532,2022,VOC_POSTSEC
P027360,2022,BACHELOR_EQ
P033845,2022,VOC_POSTSEC
P008553,2022,BACHELOR_EQ
P003096,2022,SCHOOL
P033466,2022,BACHELOR_EQ
P023997,2022,BACHELOR_EQ
P019670,2022,SCHOOL
P047118,2022,MASTER_EQ
P027264,2022,VOC_POSTSEC
P021380,2022,VOC_POSTSEC
P013959,2022,VOC_POSTSEC
P035048,2022,BACHELOR_EQ
P034305,2022,NONE_LOW
P017009,2022,VOC_POSTSEC
P044530,2022,BACHELOR_EQ
P012936,2022,SCHOOL
P036510,2022,NONE_LOW
P005810,2022,VOC_POSTSEC
P039225,2022,VOC_POSTSEC
P015387,2022,VOC_POSTSEC
P025729,2022,NONE_LOW
P039873,2022,VOC_POSTSEC
P046964,2022,VOC_POSTSEC
P035035,2022,VOC_POSTSEC
P009329,2022,VOC_POSTSEC
P047787,2021,SCHOOL
P012000,2022,VOC_POSTSEC
P041225,2022,MASTER_EQ
P018952,2022,BACHELOR_EQ
P016695,2022,SCHOOL
P020849,2022,SCHOOL
P043274,2022,BACHELOR_EQ
P002739,2022,BACHELOR_EQ
P006191,2022,VOC_POSTSEC
P018072,2022,BACHELOR_EQ
P016185,2022,SCHOOL
P048457,2022,MASTER_EQ
P044881,2022,VOC_POSTSEC
P042729,2022,NONE_LOW
P013343,2022,BACHELOR_EQ
P039207,2022,DOCTORATE
P045300,2022,NONE_LOW
P025421,2022,VOC_POSTSEC
P003912,2022,VOC_POSTSEC
P041401,2022,BACHELOR_EQ
P009826,2022,NONE_LOW
P018043,2022,VOC_POSTSEC
P008560,2022,BACHELOR_EQ
P014473,2022,VOC_POSTSEC
P002017,2022,SCHOOL
P027632,2022,SCHOOL
P009884,2022,VOC_POSTSEC
P034807,2022,VOC_POSTSEC
P045904,2022,BACHELOR_EQ
P042480,2022,SCHOOL
P021961,2022,BACHELOR_EQ
P004547,2022,VOC_POSTSEC
P021574,2022,SCHOOL
P009518,2022,NONE_LOW
P023513,2022,SCHOOL
P017346,2022,BACHELOR_EQ
P000521,2022,SCHOOL
P002629,2022,SCHOOL
P013200,2022,MASTER_EQ
P022270,2022,VOC_POSTSEC
P023986,2022,NONE_LOW
P005465,2022,MASTER_EQ
P044053,2022,SCHOOL
P035790,2022,VOC_POSTSEC
P048317,2022,NONE_LOW
P012536,2022,SCHOOL
P025536,2022,NONE_LOW
P003749,2022,VOC_POSTSEC
P021783,2022,SCHOOL
P031298,2022,BACHELOR_EQ
P012618,2022,VOC_POSTSEC
P034459,2022,VOC_POSTSEC
P029900,2022,SCHOOL
P025448,2022,VOC_POSTSEC
P023507,2022,SCHOOL
P047154,2022,BACHELOR_EQ
P034786,2022,BACHELOR_EQ
P014814,2022,SCHOOL
P006361,2022,BACHELOR_EQ
P027278,2022,SCHOOL
P019601,2022,SCHOOL
P039137,2022,VOC_POSTSEC
P016357,2022,VOC_POSTSEC
P006090,2022,SCHOOL
P042465,2022,NONE_LOW
P005074,2022,BACHELOR_EQ
P000982,2022,NONE_LOW
P009076,2022,NONE_LOW
P035740,2022,SCHOOL
P003341,2022,SCHOOL
P003173,2022,VOC_POSTSEC
P036173,2022,MASTER_EQ
P034424,2022,SCHOOL
P009163,2022,VOC_POSTSEC
P031033,2022,VOC_POSTSEC
P015108,2022,NONE_LOW
P022742,2022,SCHOOL
P011434,2022,VOC_POSTSEC
P004814,2022,NONE_LOW
P029933,2022,VOC_POSTSEC
P024688,2022,SCHOOL
P016425,2022,MASTER_EQ
P028369,2022,VOC_POSTSEC
P000265,2022,SCHOOL
P043662,2022,SCHOOL
P014499,2022,NONE_LOW
P006789,2022,BACHELOR_EQ
P023815,2022,SCHOOL
P039913,2022,SCHOOL
P027046,2022,BACHELOR_EQ
P021400,2022,BACHELOR_EQ
P013211,2022,BACHELOR_EQ
P032363,2022,SCHOOL
P032047,2022,DOCTORATE
P004958,2022,VOC_POSTSEC
P041968,2022,SCHOOL
P039364,2022,BACHELOR_EQ
P001368,2022,MASTER_EQ
P001346,2022,NONE_LOW
P038971,2022,NONE_LOW
P048661,2022,VOC_POSTSEC
P016388,2022,VOC_POSTSEC
P022422,2022,VOC_POSTSEC
P041484,2022,SCHOOL
P015605,2022,NONE_LOW
P028829,2022,BACHELOR_EQ
P007799,2022,VOC_POSTSEC
P012084,2022,VOC_POSTSEC
P036522,2022,BACHELOR_EQ
P009330,2022,SCHOOL
P027996,2022,SCHOOL
P048314,2022,SCHOOL
P011570,2022,SCHOOL
P044096,2022,VOC_POSTSEC
P040732,2022,UNKNOWN_CODE
P029001,2022,SCHOOL
P005390,2022,VOC_POSTSEC
P048918,2022,VOC_POSTSEC
P025630,2022,NONE_LOW
P001063,2022,VOC_POSTSEC
P029011,2022,MASTER_EQ
P027651,2022,BACHELOR_EQ
P003790,2022,MASTER_EQ
P038569,2022,VOC_POSTSEC
P000613,2022,SCHOOL
P017096,2022,MASTER_EQ
P044262,2022,VOC_POSTSEC
P021186,2022,VOC_POSTSEC
P033596,2022,VOC_POSTSEC
P033818,2022,VOC_POSTSEC
P014715,2022,NONE_LOW
P014442,2022,
P007158,2022,SCHOOL
P028637,2022,SCHOOL
P042301,2022,VOC_POSTSEC
P007662,2022,DOCTORATE
P010379,2022,VOC_POSTSEC
P024015,2022,MASTER_EQ
P039625,2022,SCHOOL
P000149,2022,SCHOOL
P009637,2022,MASTER_EQ
P029755,2022,VOC_POSTSEC
P031603,2022,VOC_POSTSEC
P049431,2022,SCHOOL
P049790,2022,SCHOOL
P013536,2022,VOC_POSTSEC
P017884,2022,SCHOOL
P014635,2022,BACHELOR_EQ
P047432,2022,BACHELOR_EQ
P040098,2022,SCHOOL
P045507,2022,NONE_LOW
P018387,2022,SCHOOL
P042137,2022,SCHOOL
P028939,2022,VOC_POSTSEC
P020839,2022,VOC_POSTSEC
P013650,2022,VOC_POSTSEC
P012923,2022,VOC_POSTSEC
P011960,2022,VOC_POSTSEC
P009453,2022,VOC_POSTSEC
P045739,2022,NONE_LOW
P041586,2022,DOCTORATE
P001585,2022,VOC_POSTSEC
P037437,2022,VOC_POSTSEC
P037840,2022,VOC_POSTSEC
P021420,2022,SCHOOL
P032831,2022,VOC_POSTSEC
P034246,2022,VOC_POSTSEC
P005582,2022,MASTER_EQ
P006665,2022,SCHOOL
P011348,2022,VOC_POSTSEC
P014951,2022,MASTER_EQ
P014887,2022,VOC_POSTSEC
P007675,2022,BACHELOR_EQ
P001877,2022,SCHOOL
P001792,2022,NONE_LOW
P015602,2022,VOC_POSTSEC
P011144,2022,VOC_POSTSEC
P017049,2022,SCHOOL
P004654,2022,BACHELOR_EQ
P043789,2022,MASTER_EQ
P009130,2022,VOC_POSTSEC
P031806,2022,SCHOOL
P027750,2022,VOC_POSTSEC
P043450,2022,VOC_POSTSEC
P016596,2022,VOC_POSTSEC
P030906,2022,VOC_POSTSEC
P021651,2022,VOC_POSTSEC
P027401,2022,MASTER_EQ
P027784,2022,MASTER_EQ
P000771,2022,SCHOOL
P011523,2022,MASTER_EQ
P001164,2022,SCHOOL
P001150,2022,VOC_POSTSEC
P048566,2022,VOC_POSTSEC
P029318,2022,SCHOOL
P021691,2022,BACHELOR_EQ
P011631,2022,VOC_POSTSEC
P024996,2022,VOC_POSTSEC
P012907,2022,VOC_POSTSEC
P015470,2022,BACHELOR_EQ
P031381,2022,BACHELOR_EQ
P035038,2022,SCHOOL
P044784,2022,NONE_LOW
P030165,2022,VOC_POSTSEC
P049726,2022,BACHELOR_EQ
P010047,2022,NONE_LOW
P044635,2022,SCHOOL
P004947,2022,
P040967,2022,VOC_POSTSEC
P017041,2022,SCHOOL
P042558,2022,VOC_POSTSEC
P003106,2022,SCHOOL
P039510,2022,
P021279,2022,SCHOOL
P013397,2022,VOC_POSTSEC
P019008,2022,SCHOOL
P040923,2022,VOC_POSTSEC
P033217,2022,MASTER_EQ
P024638,2022,SCHOOL
P011261,2022,SCHOOL
P002476,2022,SCHOOL
P033230,2022,NONE_LOW
P013419,2022,SCHOOL
P015160,2022,SCHOOL
P019182,2022,BACHELOR_EQ
P038071,2022,BACHELOR_EQ
P003432,2022,VOC_POSTSEC
P003997,2022,VOC_POSTSEC
P047655,2022,BACHELOR_EQ
P037420,2022,VOC_POSTSEC
P040372,2022,NONE_LOW
P034110,2022,VOC_POSTSEC
P011250,2022,VOC_POSTSEC
P040549,2022,BACHELOR_EQ
P047743,2022,SCHOOL
P040787,2022,BACHELOR_EQ
P043385,2022,BACHELOR_EQ
P007639,2022,BACHELOR_EQ
P042121,2022,VOC_POSTSEC
P030228,2022,VOC_POSTSEC
P009034,2022,VOC_POSTSEC
P034086,2022,VOC_POSTSEC
P011082,2022,VOC_POSTSEC
P000101,2022,
P000818,2022,BACHELOR_EQ
P023279,2022,VOC_POSTSEC
P009677,2022,SCHOOL
P012921,2022,VOC_POSTSEC
P000041,2022,SCHOOL
P002662,2022,SCHOOL
P013962,2022,VOC_POSTSEC
P031605,2022,VOC_POSTSEC
P016022,2022,SCHOOL
P013290,2022,SCHOOL
P040224,2022,VOC_POSTSEC
P019507,2022,BACHELOR_EQ
P029387,2022,VOC_POSTSEC
P026374,2022,BACHELOR_EQ
P046135,2022,VOC_POSTSEC
P030295,2022,NONE_LOW
P042226,2022,SCHOOL
P036325,2022,SCHOOL
P031101,2022,BACHELOR_EQ
P049962,2022,VOC_POSTSEC
P047418,2022,VOC_POSTSEC
P017657,2022,VOC_POSTSEC
P001400,2022,UNKNOWN_CODE
P029834,2022,VOC_POSTSEC
P017232,2022,SCHOOL
P018717,2022,VOC_POSTSEC
P007273,2022,BACHELOR_EQ
P033751,2022,VOC_POSTSEC
P039699,2022,BACHELOR_EQ
P032034,2022,DOCTORATE
P015994,2022,SCHOOL
P036039,2022,MASTER_EQ
P018711,2022,VOC_POSTSEC
P014928,2022,SCHOOL
P019404,2022,VOC_POSTSEC
P020014,2022,UNKNOWN_CODE
P015459,2022,BACHELOR_EQ
P047982,2022,VOC_POSTSEC
P003208,2022,VOC_POSTSEC
P007087,2022,MASTER_EQ
P022969,2022,VOC_POSTSEC
P036399,2022,BACHELOR_EQ
P019956,2022,VOC_POSTSEC
P012623,2022,SCHOOL
P001292,2022,VOC_POSTSEC
P001236,2022,
P041244,2022,BACHELOR_EQ
P023181,2022,BACHELOR_EQ
P002822,2022,NONE_LOW
P005435,2022,UNKNOWN_CODE
P027596,2022,VOC_POSTSEC
P021088,2022,MASTER_EQ
P035164,2022,NONE_LOW
P039502,2022,MASTER_EQ
P026816,2022,VOC_POSTSEC
P012671,2022,NONE_LOW
P049154,2022,VOC_POSTSEC
P035612,2022,VOC_POSTSEC
P044909,2022,VOC_POSTSEC
P049162,2022,
P002341,2022,SCHOOL
P001182,2022,SCHOOL
P018849,2022,SCHOOL
P014270,2022,MASTER_EQ
P003838,2022,SCHOOL
P026494,2022,VOC_POSTSEC
P034133,2022,SCHOOL
P048542,2022,VOC_POSTSEC
P002681,2022,VOC_POSTSEC
P017922,2022,VOC_POSTSEC
P024109,2022,BACHELOR_EQ
P049903,2022,SCHOOL
P019089,2022,SCHOOL
P029555,2022,MASTER_EQ
P012861,2022,BACHELOR_EQ
P022931,2022,SCHOOL
P032204,2022,VOC_POSTSEC
P031156,2022,SCHOOL
P021787,2022,NONE_LOW
P039853,2022,NONE_LOW
P015474,2022,SCHOOL
P037244,2022,SCHOOL
P020932,2022,SCHOOL
P019826,2022,BACHELOR_EQ
P029229,2022,BACHELOR_EQ
P048938,2022,BACHELOR_EQ
P022124,2022,VOC_POSTSEC
P037922,2022,BACHELOR_EQ
P026754,2022,VOC_POSTSEC
P044115,2022,MASTER_EQ
P019493,2022,SCHOOL
P013945,2022,SCHOOL
P038254,2022,VOC_POSTSEC
P045320,2022,NONE_LOW
P027534,2022,VOC_POSTSEC
P025462,2022,VOC_POSTSEC
P012088,2022,BACHELOR_EQ
P013741,2022,SCHOOL
P022192,2022,NONE_LOW
P024234,2022,VOC_POSTSEC
P042217,2022,VOC_POSTSEC
P027415,2022,SCHOOL
P014414,2022,VOC_POSTSEC
P025227,2022,DOCTORATE
P035900,2022,NONE_LOW
P029435,2022,VOC_POSTSEC
P023270,2022,VOC_POSTSEC
P030415,2022,VOC_POSTSEC
P001173,2022,VOC_POSTSEC
P024221,2022,VOC_POSTSEC
P033062,2022,BACHELOR_EQ
P021850,2022,BACHELOR_EQ
P009483,2022,
P040896,2022,SCHOOL
P034087,2022,BACHELOR_EQ
P034572,2022,BACHELOR_EQ
P008267,2022,VOC_POSTSEC
P032374,2022,VOC_POSTSEC
P005975,2022,VOC_POSTSEC
P017155,2022,VOC_POSTSEC
P009465,2022,SCHOOL
P011444,2022,SCHOOL
P029752,2022,BACHELOR_EQ
P045180,2022,VOC_POSTSEC
