person_id,reporting_year,qualification_group
P002213,2024,SCHOOL_VOC
P002215,2024,SCHOOL_VOC
P002216,2024,SCHOOL_VOC
P002217,2024,HIGHER_ED
P002219,2024,HIGHER_ED
P002221,2024,SCHOOL_VOC
P002226,2024,SCHOOL_VOC
P002228,2024,SCHOOL_VOC
P002230,2024,SCHOOL_VOC
P002232,2024,SCHOOL_VOC
P002234,2024,SCHOOL_VOC
P002235,2024,SCHOOL_VOC
P002236,2024,SCHOOL_VOC
,2024,HIGHER_ED
P002244,2024,HIGHER_ED
P002245,2024,SCHOOL_VOC
P002248,2024,HIGHER_ED
P002252,2024,SCHOOL_VOC
P002255,2024,HIGHER_ED
P002256,2024,SCHOOL_VOC
P002257,2024,SCHOOL_VOC
P002260,2024,LOW_NONE
P002263,2024,HIGHER_ED
P002264,2024,SCHOOL_VOC
P002266,2024,SCHOOL_VOC
P002267,2024,SCHOOL_VOC
P002268,2024,SCHOOL_VOC
P002273,2024,LOW_NONE
P002274,2024,SCHOOL_VOC
P002276,2024,SCHOOL_VOC
P002277,2024,SCHOOL_VOC
P002278,2024,HIGHER_ED
P002281,2024,SCHOOL_VOC
P002283,2024,SCHOOL_VOC
P002285,2024,SCHOOL_VOC
P002286,2024,SCHOOL_VOC
P002290,2024,SCHOOL_VOC
P002291,2024,HIGHER_ED
P002292,2024,SCHOOL_VOC
P002293,2024,SCHOOL_VOC
P002296,2024,SCHOOL_VOC
P002297,2024,SCHOOL_VOC
P002302,2024,SCHOOL_VOC
P002305,2024,SCHOOL_VOC
P002312,2024,HIGHER_ED
P002313,2024,SCHOOL_VOC
P002319,2024,SCHOOL_VOC
P002323,2024,SCHOOL_VOC
P002326,2024,SCHOOL_VOC
P002328,2024,SCHOOL_VOC
P002330,2024,HIGHER_ED
P002332,2024,SCHOOL_VOC
P002333,2024,SCHOOL_VOC
P002335,2024,SCHOOL_VOC
P002337,2024,HIGHER_ED
P002340,2024,HIGHER_ED
P002341,2024,SCHOOL_VOC
P002347,2024,SCHOOL_VOC
P002354,2024,LOW_NONE
P002355,2024,SCHOOL_VOC
P002357,2024,HIGHER_ED
P002358,2024,SCHOOL_VOC
P002361,2024,SCHOOL_VOC
P002365,2024,SCHOOL_VOC
P002369,2024,HIGHER_ED
P002376,2024,SCHOOL_VOC
P002379,2024,SCHOOL_VOC
P002380,2024,SCHOOL_VOC
P002382,2024,SCHOOL_VOC
P002387,2024,HIGHER_ED
P002390,2024,SCHOOL_VOC
P002391,2024,SCHOOL_VOC
P002392,2024,SCHOOL_VOC
P002393,2024,HIGHER_ED
P002396,2024,LOW_NONE
P002398,2024,HIGHER_ED
P002400,2024,SCHOOL_VOC
P002403,2024,SCHOOL_VOC
P002405,2024,HIGHER_ED
P002409,2024,SCHOOL_VOC
P002410,2024,HIGHER_ED
P002412,2024,SCHOOL_VOC
P002415,2024,HIGHER_ED
P002416,2024,SCHOOL_VOC
P002418,2024,HIGHER_ED
P002424,2024,HIGHER_ED
P002425,2024,SCHOOL_VOC
P002427,2024,SCHOOL_VOC
P002431,2024,HIGHER_ED
P002433,2024,SCHOOL_VOC
P002434,2024,SCHOOL_VOC
P002438,2024,SCHOOL_VOC
P002442,2024,HIGHER_ED
P002444,2024,HIGHER_ED
P002449,2024,HIGHER_ED
P002451,2024,HIGHER_ED
P002455,2024,HIGHER_ED
P002457,2024,SCHOOL_VOC
P002460,2024,HIGHER_ED
P002462,2024,SCHOOL_VOC
P002466,2024,HIGHER_ED
P002469,2024,HIGHER_ED
P002473,2024,HIGHER_ED
P002479,2024,SCHOOL_VOC
P002480,2024,SCHOOL_VOC
P002482,2024,HIGHER_ED
P002489,2024,HIGHER_ED
P002490,2024,SCHOOL_VOC
P002493,2024,HIGHER_ED
P002495,2024,HIGHER_ED
P002496,2024,HIGHER_ED
P002502,2024,SCHOOL_VOC
P002505,2024,SCHOOL_VOC
P002507,2024,SCHOOL_VOC
P002510,2024,HIGHER_ED
P002512,2024,SCHOOL_VOC
P002515,2024,SCHOOL_VOC
P002518,2024,HIGHER_ED
P002520,2024,LOW_NONE
P002525,2024,HIGHER_ED
P002526,2024,SCHOOL_VOC
P002528,2024,SCHOOL_VOC
P002533,2024,SCHOOL_VOC
P002534,2024,HIGHER_ED
P002537,2024,SCHOOL_VOC
P002542,2024,SCHOOL_VOC
P002543,2024,LOW_NONE
P002549,2024,SCHOOL_VOC
P002551,2024,SCHOOL_VOC
P002554,2024,SCHOOL_VOC
P002561,2024,SCHOOL_VOC
P002566,2024,SCHOOL_VOC
P002567,2024,HIGHER_ED
P002568,2024,SCHOOL_VOC
P002572,2024,SCHOOL_VOC
P002573,2024,HIGHER_ED
P002576,2024,SCHOOL_VOC
P002578,2024,SCHOOL_VOC
P002579,2024,SCHOOL_VOC
P002584,2024,SCHOOL_VOC
P002586,2024,LOW_NONE
P002587,2024,SCHOOL_VOC
P002589,2024,SCHOOL_VOC
P002591,2024,HIGHER_ED
P002592,2024,HIGHER_ED
P002596,2024,SCHOOL_VOC
P002604,2024,SCHOOL_VOC
P002605,2024,HIGHER_ED
P002609,2024,HIGHER_ED
P002610,2024,SCHOOL_VOC
P002613,2024,HIGHER_ED
P002614,2024,SCHOOL_VOC
P002616,2024,SCHOOL_VOC
P002619,2024,SCHOOL_VOC
P002620,2024,LOW_NONE
P002624,2024,SCHOOL_VOC
P002625,2024,HIGHER_ED
P002626,2024,SCHOOL_VOC
P002629,2024,SCHOOL_VOC
P002633,2024,LOW_NONE
P002636,2024,SCHOOL_VOC
P002645,2024,SCHOOL_VOC
P002646,2024,SCHOOL_VOC
P002649,2024,HIGHER_ED
P002651,2024,SCHOOL_VOC
P002652,2024,LOW_NONE
P002657,2024,SCHOOL_VOC
P002659,2024,SCHOOL_VOC
P002660,2024,LOW_NONE
P002665,2024,SCHOOL_VOC
P002666,2024,HIGHER_ED
P002668,2024,SCHOOL_VOC
P002669,2024,HIGHER_ED
P002678,2024,SCHOOL_VOC
P002681,2024,SCHOOL_VOC
P002682,2024,HIGHER_ED
P002687,2024,SCHOOL_VOC
P002690,2024,SCHOOL_VOC
P002691,2024,LOW_NONE
P002696,2024,SCHOOL_VOC
P002697,2024,SCHOOL_VOC
P002700,2024,HIGHER_ED
P002701,2024,SCHOOL_VOC
P002703,2024,HIGHER_ED
P002704,2024,SCHOOL_VOC
P002705,2024,SCHOOL_VOC
P002707,2024,SCHOOL_VOC
P002708,2024,SCHOOL_VOC
P002710,2024,SCHOOL_VOC
P002713,2024,SCHOOL_VOC
P002714,2024,SCHOOL_VOC
P002715,2024,SCHOOL_VOC
P002718,2024,SCHOOL_VOC
P002720,2024,SCHOOL_VOC
P002721,2024,SCHOOL_VOC
P002723,2024,LOW_NONE
P002724,2024,SCHOOL_VOC
P002728,2024,SCHOOL_VOC
P002731,2024,HIGHER_ED
P002733,2024,SCHOOL_VOC
P002734,2024,SCHOOL_VOC
P002736,2024,HIGHER_ED
P002737,2024,SCHOOL_VOC
P002738,2024,SCHOOL_VOC
P002742,2024,HIGHER_ED
P002746,2024,HIGHER_ED
P002747,2024,SCHOOL_VOC
P002749,2024,HIGHER_ED
P002750,2024,SCHOOL_VOC
P002752,2024,SCHOOL_VOC
P002753,2024,HIGHER_ED
P002755,2024,SCHOOL_VOC
P002756,2024,SCHOOL_VOC
P002760,2024,HIGHER_ED
P002761,2024,SCHOOL_VOC
P002762,2024,HIGHER_ED
P002764,2024,SCHOOL_VOC
P002765,2024,SCHOOL_VOC
P002766,2024,SCHOOL_VOC
P002767,2024,SCHOOL_VOC
P002768,2024,SCHOOL_VOC
P002777,2024,HIGHER_ED
P002778,2024,SCHOOL_VOC
P002779,2024,HIGHER_ED
P002781,2024,HIGHER_ED
P002782,2024,SCHOOL_VOC
P002784,2024,SCHOOL_VOC
P002790,2024,SCHOOL_VOC
P002792,2024,
P002793,2024,HIGHER_ED
P002797,2024,HIGHER_ED
P002799,2024,SCHOOL_VOC
P002804,2024,HIGHER_ED
P002807,2024,SCHOOL_VOC
P002809,2024,
P002811,2024,HIGHER_ED
P002814,2024,HIGHER_ED
P002819,2024,HIGHER_ED
P002822,2024,LOW_NONE
P002823,2024,SCHOOL_VOC
P002827,2024,SCHOOL_VOC
P002828,2024,SCHOOL_VOC
P002832,2024,HIGHER_ED
P002833,2024,SCHOOL_VOC
P002840,2024,LOW_NONE
P002841,2024,SCHOOL_VOC
P002843,2024,SCHOOL_VOC
P002845,2024,HIGHER_ED
P002850,2024,SCHOOL_VOC
P002852,2024,SCHOOL_VOC
P002859,2024,SCHOOL_VOC
P002860,2024,SCHOOL_VOC
P002861,2024,SCHOOL_VOC
P002862,2024,HIGHER_ED
P002864,2024,HIGHER_ED
P002865,2024,SCHOOL_VOC
P002867,2024,SCHOOL_VOC
P002868,2024,HIGHER_ED
P002869,2024,SCHOOL_VOC
P002872,2024,SCHOOL_VOC
P002873,2024,SCHOOL_VOC
P002874,2024,SCHOOL_VOC
P002875,2024,SCHOOL_VOC
P002876,2024,SCHOOL_VOC
P002877,2024,SCHOOL_VOC
P002878,2024,SCHOOL_VOC
P002879,2024,SCHOOL_VOC
P002882,2024,HIGHER_ED
P002885,2024,SCHOOL_VOC
P002886,2024,HIGHER_ED
P002888,2024,SCHOOL_VOC
P002890,2024,SCHOOL_VOC
P002893,2024,SCHOOL_VOC
P002894,2024,HIGHER_ED
P002898,2024,SCHOOL_VOC
P002899,2024,HIGHER_ED
P002900,2024,HIGHER_ED
P002902,2024,
P002903,2024,SCHOOL_VOC
P002904,2024,SCHOOL_VOC
P002907,2024,HIGHER_ED
P002908,2024,SCHOOL_VOC
P002910,2024,SCHOOL_VOC
P002912,2024,HIGHER_ED
P002915,2024,SCHOOL_VOC
P002923,2024,LOW_NONE
P002925,2024,HIGHER_ED
P002926,2024,LOW_NONE
P002930,2024,HIGHER_ED
P002938,2024,SCHOOL_VOC
P002941,2024,SCHOOL_VOC
P002943,2024,SCHOOL_VOC
P002945,2024,SCHOOL_VOC
P002947,2024,LOW_NONE
P002951,2024,SCHOOL_VOC
P002957,2024,HIGHER_ED
P002959,2024,SCHOOL_VOC
P002962,2024,SCHOOL_VOC
P002965,2024,SCHOOL_VOC
P002968,2024,HIGHER_ED
P002971,2024,HIGHER_ED
P002975,2024,SCHOOL_VOC
P002977,2024,SCHOOL_VOC
P002980,2024,HIGHER_ED
P002981,2024,SCHOOL_VOC
P002983,2024,SCHOOL_VOC
P002986,2024,SCHOOL_VOC
P002991,2024,HIGHER_ED
P002993,2024,SCHOOL_VOC
P002996,2024,SCHOOL_VOC
P003003,2024,SCHOOL_VOC
P003006,2024,SCHOOL_VOC
P003011,2024,SCHOOL_VOC
P003012,2024,SCHOOL_VOC
P003013,2024,SCHOOL_VOC
P003014,2024,SCHOOL_VOC
P003018,2024,SCHOOL_VOC
P003026,2024,SCHOOL_VOC
P003027,2024,HIGHER_ED
P003028,2024,SCHOOL_VOC
P003032,2024,HIGHER_ED
P003036,2024,SCHOOL_VOC
P003039,2024,HIGHER_ED
P003040,2024,SCHOOL_VOC
P003041,2024,SCHOOL_VOC
P003050,2024,HIGHER_ED
P003057,2024,SCHOOL_VOC
P003058,2024,HIGHER_ED
P003059,2024,SCHOOL_VOC
P003067,2024,
P003073,2024,SCHOOL_VOC
P003076,2024,SCHOOL_VOC
P003078,2024,SCHOOL_VOC
P003079,2024,SCHOOL_VOC
P003083,2024,LOW_NONE
P003084,2024,LOW_NONE
P003087,2024,SCHOOL_VOC
P003089,2024,HIGHER_ED
P003091,2024,SCHOOL_VOC
P003095,2024,SCHOOL_VOC
P003098,2024,SCHOOL_VOC
P003099,2024,HIGHER_ED
P003109,2024,SCHOOL_VOC
P003116,2024,SCHOOL_VOC
P003120,2024,HIGHER_ED
P003124,2024,HIGHER_ED
P003127,2024,SCHOOL_VOC
P003128,2024,SCHOOL_VOC
P003131,2024,SCHOOL_VOC
P003132,2024,SCHOOL_VOC
P003136,2024,LOW_NONE
P003137,2024,SCHOOL_VOC
P003138,2024,SCHOOL_VOC
P003141,2024,HIGHER_ED
P003144,2024,SCHOOL_VOC
P003145,2024,SCHOOL_VOC
P003146,2024,HIGHER_ED
P003148,2024,HIGHER_ED
P003149,2024,SCHOOL_VOC
P003150,2024,HIGHER_ED
P003151,2024,SCHOOL_VOC
P003157,2024,SCHOOL_VOC
P003158,2024,SCHOOL_VOC
P003160,2024,SCHOOL_VOC
P003166,2024,HIGHER_ED
P003167,2024,SCHOOL_VOC
P003169,2024,SCHOOL_VOC
P003174,2024,SCHOOL_VOC
P003176,2024,HIGHER_ED
P003177,2024,HIGHER_ED
P003179,2024,SCHOOL_VOC
P003180,2024,HIGHER_ED
P003181,2024,SCHOOL_VOC
P003183,2024,HIGHER_ED
P003184,2024,
P003185,2024,SCHOOL_VOC
P003188,2024,HIGHER_ED
P003189,2024,SCHOOL_VOC
P003191,2024,SCHOOL_VOC
P003195,2024,SCHOOL_VOC
P003197,2024,SCHOOL_VOC
P003198,2024,HIGHER_ED
P003199,2024,HIGHER_ED
P003200,2024,SCHOOL_VOC
P003202,2024,HIGHER_ED
P003208,2024,SCHOOL_VOC
P003209,2024,SCHOOL_VOC
P003210,2024,SCHOOL_VOC
P003215,2024,SCHOOL_VOC
P003222,2024,LOW_NONE
P003223,2024,SCHOOL_VOC
P003229,2024,SCHOOL_VOC
P003233,2024,HIGHER_ED
P003238,2024,HIGHER_ED
P003239,2024,HIGHER_ED
P003240,2024,SCHOOL_VOC
P003241,2024,SCHOOL_VOC
P003247,2024,SCHOOL_VOC
P003251,2024,LOW_NONE
P003252,2024,SCHOOL_VOC
P003254,2024,LOW_NONE
P003255,2024,SCHOOL_VOC
P003256,2024,SCHOOL_VOC
P003257,2024,SCHOOL_VOC
P003258,2024,SCHOOL_VOC
P003259,2024,HIGHER_ED
P003261,2024,HIGHER_ED
P003262,2024,SCHOOL_VOC
P003266,2024,SCHOOL_VOC
P003274,2024,SCHOOL_VOC
P003278,2024,SCHOOL_VOC
P003281,2024,HIGHER_ED
P003286,2024,HIGHER_ED
P003289,2024,LOW_NONE
P003291,2024,SCHOOL_VOC
P003293,2024,SCHOOL_VOC
P003296,2024,LOW_NONE
P003297,2024,SCHOOL_VOC
P003298,2024,SCHOOL_VOC
P003300,2024,SCHOOL_VOC
P003303,2024,SCHOOL_VOC
P003306,2024,HIGHER_ED
P003309,2024,SCHOOL_VOC
P003317,2024,SCHOOL_VOC
P003319,2024,HIGHER_ED
P003320,2024,SCHOOL_VOC
P003322,2024,SCHOOL_VOC
P003324,2024,SCHOOL_VOC
P003328,2024,SCHOOL_VOC
P003330,2024,UNMAPPED_GROUP
P003331,2024,LOW_NONE
P003332,2024,HIGHER_ED
P003333,2024,HIGHER_ED
P003334,2024,SCHOOL_VOC
P003336,2024,SCHOOL_VOC
P003339,2024,SCHOOL_VOC
P003340,2024,
P003341,2024,SCHOOL_VOC
P003342,2024,HIGHER_ED
P003343,2024,SCHOOL_VOC
P003349,2024,SCHOOL_VOC
P003350,2024,HIGHER_ED
P003354,2024,LOW_NONE
P003355,2024,SCHOOL_VOC
P003360,2024,SCHOOL_VOC
P003362,2024,HIGHER_ED
P003367,2024,HIGHER_ED
P003370,2024,SCHOOL_VOC
P003374,2024,HIGHER_ED
P003376,2024,SCHOOL_VOC
P003379,2024,SCHOOL_VOC
P003380,2024,SCHOOL_VOC
P003381,2024,SCHOOL_VOC
P003384,2024,SCHOOL_VOC
P003386,2024,SCHOOL_VOC
P003387,2024,SCHOOL_VOC
P003394,2024,SCHOOL_VOC
P003396,2024,SCHOOL_VOC
P003398,2024,SCHOOL_VOC
P003401,2024,SCHOOL_VOC
P003403,2024,
P003411,2024,HIGHER_ED
P003415,2024,SCHOOL_VOC
P003418,2024,SCHOOL_VOC
P003419,2024,SCHOOL_VOC
P003427,2024,SCHOOL_VOC
P003429,2024,HIGHER_ED
P003432,2024,SCHOOL_VOC
P003433,2024,HIGHER_ED
P003437,2024,SCHOOL_VOC
P003438,2024,SCHOOL_VOC
P003439,2024,
P003440,2024,SCHOOL_VOC
P003441,2024,SCHOOL_VOC
P003444,2024,SCHOOL_VOC
P003447,2024,SCHOOL_VOC
P003449,2024,LOW_NONE
P003453,2024,HIGHER_ED
P003459,2024,SCHOOL_VOC
P003460,2024,SCHOOL_VOC
P003462,2024,SCHOOL_VOC
P003466,2024,HIGHER_ED
P003469,2024,SCHOOL_VOC
P003470,2024,SCHOOL_VOC
P003475,2024,HIGHER_ED
P003476,2024,SCHOOL_VOC
P003482,2024,SCHOOL_VOC
P003485,2024,SCHOOL_VOC
P003487,2024,SCHOOL_VOC
P003488,2024,SCHOOL_VOC
P003492,2024,
P003493,2024,SCHOOL_VOC
P003500,2024,SCHOOL_VOC
P003501,2024,SCHOOL_VOC
P003502,2024,HIGHER_ED
P003503,2024,HIGHER_ED
P003504,2024,SCHOOL_VOC
P003505,2024,HIGHER_ED
P003508,2024,SCHOOL_VOC
P003514,2024,SCHOOL_VOC
P003515,2024,SCHOOL_VOC
P003519,2024,SCHOOL_VOC
P003523,2024,SCHOOL_VOC
P003524,2024,SCHOOL_VOC
P003529,2024,SCHOOL_VOC
P003530,2024,SCHOOL_VOC
P003534,2024,HIGHER_ED
P003536,2024,SCHOOL_VOC
P003538,2024,SCHOOL_VOC
P003540,2024,SCHOOL_VOC
P003542,2024,SCHOOL_VOC
P003544,2024,HIGHER_ED
P003547,2024,HIGHER_ED
P003548,2024,
P003549,2024,SCHOOL_VOC
P003555,2024,SCHOOL_VOC
P003561,2024,SCHOOL_VOC
P003562,2024,HIGHER_ED
P003563,2024,HIGHER_ED
P003566,2024,SCHOOL_VOC
P003568,2024,SCHOOL_VOC
P003571,2024,SCHOOL_VOC
P003573,2024,HIGHER_ED
P003579,2024,SCHOOL_VOC
P003580,2024,SCHOOL_VOC
P003582,2024,SCHOOL_VOC
P003584,2024,HIGHER_ED
P003595,2024,SCHOOL_VOC
P003597,2024,HIGHER_ED
P003600,2024,HIGHER_ED
P003601,2024,SCHOOL_VOC
P003609,2024,SCHOOL_VOC
P003610,2024,SCHOOL_VOC
P003613,2024,HIGHER_ED
P003614,2024,SCHOOL_VOC
P003615,2024,SCHOOL_VOC
P003616,2024,HIGHER_ED
P003617,2024,HIGHER_ED
P003619,2024,HIGHER_ED
P003626,2024,SCHOOL_VOC
P003628,2024,
P003630,2024,
P003631,2024,HIGHER_ED
P003633,2024,SCHOOL_VOC
P003639,2024,HIGHER_ED
P003643,2024,SCHOOL_VOC
P003649,2024,SCHOOL_VOC
P003656,2024,HIGHER_ED
P003657,2024,SCHOOL_VOC
P003658,2024,HIGHER_ED
P003659,2024,HIGHER_ED
P003660,2024,SCHOOL_VOC
P003662,2024,HIGHER_ED
P003665,2024,SCHOOL_VOC
P003670,2024,HIGHER_ED
P003672,2024,LOW_NONE
P003674,2024,HIGHER_ED
P003679,2024,SCHOOL_VOC
P003682,2024,SCHOOL_VOC
P003683,2024,HIGHER_ED
P003687,2024,HIGHER_ED
P003688,2024,SCHOOL_VOC
P003689,2024,SCHOOL_VOC
P003695,2024,SCHOOL_VOC
P003696,2024,SCHOOL_VOC
P003698,2024,SCHOOL_VOC
P003702,2024,SCHOOL_VOC
P003704,2024,SCHOOL_VOC
P003706,2024,
P003707,2024,SCHOOL_VOC
P003708,2024,HIGHER_ED
P003714,2024,SCHOOL_VOC
P003716,2024,HIGHER_ED
P003717,2024,SCHOOL_VOC
P003719,2024,HIGHER_ED
P003721,2024,SCHOOL_VOC
P003725,2024,HIGHER_ED
P003727,2024,SCHOOL_VOC
P003731,2024,SCHOOL_VOC
P003735,2024,SCHOOL_VOC
P003736,2024,SCHOOL_VOC
P003743,2024,SCHOOL_VOC
P003744,2024,HIGHER_ED
P003747,2024,SCHOOL_VOC
P003752,2024,SCHOOL_VOC
P003755,2024,SCHOOL_VOC
P003756,2024,HIGHER_ED
P003763,2024,SCHOOL_VOC
P003766,2024,LOW_NONE
P003767,2024,SCHOOL_VOC
P003768,2024,SCHOOL_VOC
P003770,2024,SCHOOL_VOC
P003775,2024,SCHOOL_VOC
P003777,2024,SCHOOL_VOC
P003782,2024,SCHOOL_VOC
P003783,2024,SCHOOL_VOC
P003784,2024,HIGHER_ED
P003790,2024,HIGHER_ED
P003797,2024,HIGHER_ED
P003799,2024,SCHOOL_VOC
P003802,2024,HIGHER_ED
P003812,2024,SCHOOL_VOC
P003814,2024,HIGHER_ED
P003824,2024,HIGHER_ED
P003825,2024,HIGHER_ED
P003826,2024,HIGHER_ED
P003834,2024,HIGHER_ED
P003837,2024,SCHOOL_VOC
P003838,2024,SCHOOL_VOC
P003839,2024,SCHOOL_VOC
P003841,2024,SCHOOL_VOC
P003843,2024,SCHOOL_VOC
P003847,2024,SCHOOL_VOC
P003848,2024,SCHOOL_VOC
P003849,2024,HIGHER_ED
P003851,2024,HIGHER_ED
P003855,2024,HIGHER_ED
P003857,2024,LOW_NONE
P003863,2024,SCHOOL_VOC
P003866,2024,SCHOOL_VOC
P003868,2024,SCHOOL_VOC
P003872,2024,SCHOOL_VOC
P003873,2024,HIGHER_ED
P003874,2024,HIGHER_ED
P003875,2024,SCHOOL_VOC
P003877,2024,SCHOOL_VOC
P003881,2024,SCHOOL_VOC
P003882,2023,LOW_NONE
P003887,2024,HIGHER_ED
P003891,2024,HIGHER_ED
P003892,2024,HIGHER_ED
P003894,2024,SCHOOL_VOC
P003896,2024,SCHOOL_VOC
P003900,2024,SCHOOL_VOC
P003904,2024,SCHOOL_VOC
P003905,2024,SCHOOL_VOC
P003911,2024,SCHOOL_VOC
P003915,2024,SCHOOL_VOC
P003917,2024,SCHOOL_VOC
P003920,2024,SCHOOL_VOC
P003921,2024,HIGHER_ED
P003924,2024,SCHOOL_VOC
P003932,2024,LOW_NONE
P003934,2024,SCHOOL_VOC
P003939,2024,HIGHER_ED
P003940,2024,SCHOOL_VOC
P003943,2024,SCHOOL_VOC
P003944,2024,SCHOOL_VOC
P003945,2024,SCHOOL_VOC
P003946,2024,LOW_NONE
P003948,2024,SCHOOL_VOC
P003953,2024,SCHOOL_VOC
P003956,2024,SCHOOL_VOC
P003962,2024,SCHOOL_VOC
P003968,2024,UNMAPPED_GROUP
P003971,2024,SCHOOL_VOC
P003972,2024,HIGHER_ED
P003974,2024,HIGHER_ED
P003975,2024,HIGHER_ED
P003980,2024,HIGHER_ED
P003981,2024,SCHOOL_VOC
P003983,2024,SCHOOL_VOC
P003991,2024,SCHOOL_VOC
P003993,2024,SCHOOL_VOC
P003996,2024,SCHOOL_VOC
P003998,2024,HIGHER_ED
P003999,2024,SCHOOL_VOC
P004004,2024,SCHOOL_VOC
P004005,2024,SCHOOL_VOC
P004006,2024,SCHOOL_VOC
P004007,2024,SCHOOL_VOC
P004013,2024,SCHOOL_VOC
P004018,2024,SCHOOL_VOC
P004019,2024,LOW_NONE
P004030,2024,SCHOOL_VOC
P004032,2024,SCHOOL_VOC
P004039,2024,SCHOOL_VOC
P004041,2024,LOW_NONE
,2024,SCHOOL_VOC
P004043,2024,SCHOOL_VOC
P004044,2024,LOW_NONE
P004045,2024,SCHOOL_VOC
P004047,2024,HIGHER_ED
P004048,2024,HIGHER_ED
P004051,2024,HIGHER_ED
P004052,2024,HIGHER_ED
P004053,2024,SCHOOL_VOC
P004057,2024,SCHOOL_VOC
P004058,2024,SCHOOL_VOC
P004067,2024,LOW_NONE
P004068,2024,SCHOOL_VOC
P004071,2024,SCHOOL_VOC
P004073,2024,HIGHER_ED
P004075,2024,SCHOOL_VOC
P004076,2024,HIGHER_ED
P004084,2024,HIGHER_ED
P004085,2024,SCHOOL_VOC
P004086,2024,SCHOOL_VOC
P004088,2024,SCHOOL_VOC
P004094,2024,SCHOOL_VOC
P004096,2024,SCHOOL_VOC
P004098,2024,SCHOOL_VOC
P004099,2024,SCHOOL_VOC
P004100,2024,SCHOOL_VOC
P004107,2024,SCHOOL_VOC
P004113,2024,SCHOOL_VOC
P004114,2024,HIGHER_ED
P004116,2024,LOW_NONE
P004118,2024,
P004121,2024,HIGHER_ED
P004123,2024,SCHOOL_VOC
P004128,2024,SCHOOL_VOC
P004130,2024,HIGHER_ED
P004136,2024,SCHOOL_VOC
P004137,2024,SCHOOL_VOC
P004139,2024,SCHOOL_VOC
P004142,2024,HIGHER_ED
P004143,2024,SCHOOL_VOC
P004148,2024,SCHOOL_VOC
P004149,2024,HIGHER_ED
P004152,2024,HIGHER_ED
P004153,2024,SCHOOL_VOC
P004156,2024,SCHOOL_VOC
P004158,2024,SCHOOL_VOC
P004159,2024,LOW_NONE
P004160,2024,SCHOOL_VOC
P004161,2024,SCHOOL_VOC
P004164,2024,HIGHER_ED
P004165,2024,SCHOOL_VOC
P004170,2024,HIGHER_ED
P004172,2024,SCHOOL_VOC
P004173,2024,SCHOOL_VOC
P004174,2024,SCHOOL_VOC
P004175,2024,SCHOOL_VOC
P004177,2024,SCHOOL_VOC
P004180,2024,HIGHER_ED
P004185,2024,SCHOOL_VOC
P004186,2024,HIGHER_ED
P004188,2024,HIGHER_ED
P004191,2024,SCHOOL_VOC
P004192,2024,LOW_NONE
P004193,2024,HIGHER_ED
P004194,2024,LOW_NONE
P004197,2024,SCHOOL_VOC
P004199,2024,SCHOOL_VOC
P004201,2024,SCHOOL_VOC
P004203,2024,HIGHER_ED
,2024,SCHOOL_VOC
P004213,2024,SCHOOL_VOC
P004218,2024,HIGHER_ED
P004220,2024,HIGHER_ED
P004233,2024,SCHOOL_VOC
P004234,2024,SCHOOL_VOC
P004236,2024,HIGHER_ED
P004244,2024,SCHOOL_VOC
,2024,SCHOOL_VOC
P004249,2024,SCHOOL_VOC
P004250,2024,SCHOOL_VOC
P004251,2024,SCHOOL_VOC
P004255,2024,SCHOOL_VOC
P004258,2024,SCHOOL_VOC
P004260,2024,SCHOOL_VOC
P004264,2024,SCHOOL_VOC
P004265,2024,SCHOOL_VOC
P004268,2024,SCHOOL_VOC
P004269,2024,
P004271,2024,SCHOOL_VOC
P004272,2024,SCHOOL_VOC
P004273,2024,HIGHER_ED
P004275,2024,SCHOOL_VOC
P004281,2024,SCHOOL_VOC
P004285,2024,SCHOOL_VOC
P004288,2024,SCHOOL_VOC
P004293,2024,HIGHER_ED
P004298,2024,HIGHER_ED
P004299,2024,HIGHER_ED
P004301,2024,HIGHER_ED
P004305,2024,SCHOOL_VOC
P004306,2024,SCHOOL_VOC
P004308,2024,SCHOOL_VOC
P004309,2024,SCHOOL_VOC
P004311,2024,HIGHER_ED
P004315,2024,LOW_NONE
P004316,2024,
P004317,2024,HIGHER_ED
P004319,2024,HIGHER_ED
P004320,2024,SCHOOL_VOC
P004325,2024,HIGHER_ED
P004327,2024,SCHOOL_VOC
P004333,2024,SCHOOL_VOC
P004334,2024,SCHOOL_VOC
P004335,2024,HIGHER_ED
P004336,2024,UNMAPPED_GROUP
P004339,2024,HIGHER_ED
P004340,2024,SCHOOL_VOC
P004341,2024,HIGHER_ED
P004345,2024,HIGHER_ED
P004347,2024,HIGHER_ED
P004349,2024,SCHOOL_VOC
P004351,2024,HIGHER_ED
P004353,2024,SCHOOL_VOC
P004354,2024,LOW_NONE
P004356,2024,LOW_NONE
P004361,2024,
P004363,2024,SCHOOL_VOC
P004369,2024,SCHOOL_VOC
P004370,2024,HIGHER_ED
P004372,2024,SCHOOL_VOC
P004378,2024,SCHOOL_VOC
P004384,2024,SCHOOL_VOC
P004385,2024,SCHOOL_VOC
P004387,2024,SCHOOL_VOC
P004388,2024,SCHOOL_VOC
P004389,2024,SCHOOL_VOC
P004390,2024,HIGHER_ED
P004394,2024,SCHOOL_VOC
P004397,2024,LOW_NONE
P004399,2024,HIGHER_ED
P004401,2024,SCHOOL_VOC
P004402,2024,SCHOOL_VOC
