person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id
P001926,2025,1,31003.02,A004679
P001928,2025,1,6103.12,A000281
P001931,2025,1,53032.78,A003346
P001932,2025,1,9919.08,A003346
P001936,2025,1,10526.27,A003346
P001943,2025,1,9962.82,A010865
P001944,2025,1,19527.9,A010865
P001945,2025,1,10912.76,A010865
P001946,2025,1,19810.29,
P001949,2025,1,132433.89,A010725
P001950,2025,1,6942.91,A010725
P001954,2025,1,21486.32,A014982
P001961,2025,1,14418.84,A009448
P001962,2025,1,18683.53,A017794
P001963,2025,1,20272.27,A017794
P001964,2025,1,,A013042
P001967,2025,1,34386.49,A014230
P001968,2025,1,13074.41,A011275
P001971,2025,1,16321.67,A004908
P001972,2025,1,57159.09,A004908
P001977,2025,0,0.0,A005895
P001979,2025,1,20774.47,A005895
P001980,2025,1,19882.78,A009138
P001984,2025,1,24817.18,A015149
P001988,2025,1,32602.42,A013199
P001989,2025,1,47879.75,A013199
P001990,2025,1,42902.38,A013199
P001991,2025,1,33062.36,A013199
P001995,2025,1,9425.46,A006571
P001996,2025,1,22141.04,A006571
P001998,2025,1,21309.23,A003571
P001999,2025,1,40594.77,A003571
P002001,2025,1,10804.42,A005635
P002002,2025,1,23677.23,A016909
P002004,2025,1,74837.09,A016909
P002008,2025,1,146740.23,A017018
P002011,2025,1,27114.72,A005575
P002012,2025,1,27997.47,A005575
P002013,2025,1,10255.92,A010634
P002020,2025,1,71921.33,A014389
P002023,2025,1,51683.46,A011655
P002024,2025,1,7760.8,A005034
P002027,2025,1,23719.18,A011882
P002028,2025,1,9539.4,A013836
P002034,2025,1,35914.19,A010325
P002036,2025,1,48304.9,A016864
P002037,2025,1,65026.74,A016864
P002039,2025,1,19356.97,A001712
P002040,2025,1,30757.03,A014392
P002043,2025,1,13528.33,A003243
P002044,2025,1,21932.15,A003243
P002045,2025,1,30943.67,A003243
P002047,2025,1,16516.77,A004737
P002051,2025,1,38692.1,A014697
P002056,2025,1,21259.09,A002343
P002058,2025,1,21124.32,A003224
P002059,2025,1,6723.02,A016723
P002062,2025,1,54274.49,A001843
P002063,2025,1,89633.19,A001843
P002065,2025,1,8119.37,A014001
P002066,2025,1,66234.21,A017959
P002069,2025,1,6754.96,A007934
P002070,2025,1,35086.38,A012386
P002073,2025,1,13294.77,A005699
P002076,2025,1,37864.46,A000188
P002078,2025,1,71754.04,A005102
P002080,2025,1,29942.87,A012433
P002081,2025,1,44243.47,A012433
P002086,2025,1,30986.06,A001126
P002087,2025,0,0.0,A013236
P002088,2025,1,6570.18,A013236
P002091,2025,1,5711.97,A013236
P002093,2025,1,26374.82,A014972
P002094,2025,1,56851.41,A014972
P002097,2025,1,22294.33,A016619
P002104,2025,1,32934.37,A004110
P002106,2025,1,26914.15,A004110
P002107,2025,1,26291.37,A006482
P002108,2025,1,29758.55,A010463
P002112,2025,1,34601.62,A016100
P002115,2025,1,13788.06,A015804
P002118,2025,1,8966.96,A008565
P002119,2025,1,25961.75,A004323
P002125,2025,1,5502.62,A010260
P002127,2025,0,0.0,A010260
P002128,2025,1,116282.71,A002598
P002129,2025,1,24294.74,A002598
P002141,2025,1,38889.03,A015099
P002143,2025,1,11652.15,A013469
P002145,2025,1,36626.7,A017749
P002147,2025,1,28452.14,A006213
P002148,2025,1,18687.56,A006739
P002150,2025,1,24907.85,A006213
P002154,2025,1,30380.04,A004884
P002155,2025,1,8148.16,
P002156,2025,1,68335.45,A004884
P002157,2025,1,8869.44,A016154
P002161,2025,1,18875.42,
P002162,2025,1,107599.84,A015711
P002165,2025,1,21184.46,A002690
P002166,2025,1,20414.09,A002690
P002167,2025,1,12651.0,A002690
P002171,2025,1,7643.25,A000538
P002172,2025,1,24587.4,A000538
P002175,2025,1,29694.51,A010042
P002176,2025,1,35406.78,A002141
P002180,2025,1,37701.64,A011018
P002181,2025,1,46298.77,A014135
P002183,2025,1,34447.65,A000490
P002184,2025,1,20676.24,A011869
P002186,2025,1,-63093.28,A011869
P002187,2025,1,30786.41,A011869
P002190,2025,1,39177.35,A017818
P002191,2025,1,134075.5,A017818
P002192,2025,1,23705.88,A017818
P002193,2025,1,21862.95,A017818
P002195,2025,1,109617.35,A005803
P002197,2025,1,30100.51,A005803
P002199,2025,1,25499.37,A012862
P002202,2025,1,15225.64,
P002204,2025,1,44399.29,
P002205,2025,1,28465.83,A009966
P002207,2025,1,14786.68,A009966
P002208,2025,1,34557.56,A009966
P002210,2025,1,35392.18,
P002213,2025,1,14580.59,A017706
P002217,2025,1,14413.87,A011295
P002220,2025,1,84705.44,A000616
P002225,2025,1,10034.08,
P002226,2025,1,30227.23,A015835
P002227,2025,1,15331.61,A009276
P002230,2025,1,12988.65,A003137
P002237,2025,1,17299.05,A016911
P002238,2025,1,30676.3,A017397
P002240,2025,1,9372.1,A004471
P002241,2025,1,17122.47,A017753
P002242,2025,1,16759.96,A005159
P002245,2025,1,104031.86,A000041
P002248,2025,1,19931.95,A009640
P002250,2025,1,49742.01,A009640
P002251,2025,0,0.0,A009640
P002253,2025,1,26366.94,A001813
P002254,2025,1,31002.42,A001813
P002255,2025,1,45257.07,A003305
P002256,2025,1,38704.41,A006951
P002257,2025,1,112650.07,A003305
P002259,2025,1,11556.47,A001706
P002261,2025,1,17342.2,A001706
P002263,2025,1,48177.96,A008343
P002264,2025,1,25878.62,A012159
P002265,2025,1,36333.31,
P002267,2025,1,28486.51,A000339
P002268,2025,1,130769.92,A000339
P002269,2025,1,20115.29,A000339
P002274,2025,1,53753.45,A014874
P002276,2025,1,19836.02,A014874
P002282,2025,1,14809.21,A007105
P002284,2025,1,48890.94,A007135
P002285,2025,1,10746.07,A005027
P002288,2025,1,59441.04,A005027
P002289,2025,1,27082.98,A015914
P002295,2025,1,48500.55,A015075
P002297,2025,0,0.0,A014686
P002299,2025,1,75167.88,
P002305,2025,0,0.0,A010969
P002308,2025,1,63350.85,A003014
P002310,2025,1,20969.33,A005386
P002312,2025,1,27175.88,A011478
P002313,2025,1,20959.21,A011478
P002316,2025,1,69399.53,A016098
P002317,2025,1,22476.77,A016098
P002319,2025,1,37864.17,A008533
P002321,2025,1,34165.88,A001430
P002325,2025,1,22786.63,A005452
P002330,2025,1,7720.84,A010540
P002331,2025,1,11505.93,A003978
P002332,2025,1,39052.62,A017424
P002333,2025,1,38842.45,A017424
P002334,2025,1,57220.57,A007763
P002335,2025,1,23648.13,A016445
P002342,2025,1,15255.04,A004673
P002343,2025,1,16133.46,A004673
P002344,2025,1,32845.7,A004673
P002345,2025,1,8333.48,
P002346,2025,1,55951.19,A007167
P002347,2025,1,42401.9,A007167
P002352,2025,1,168435.16,A002927
P002353,2025,1,23661.63,A001839
P002355,2025,1,12042.45,A013956
P002363,2025,1,30509.65,A012976
P002370,2025,1,46089.37,A011709
P002372,2025,1,27781.93,
P002373,2025,1,27148.89,A017238
P002381,2025,1,43526.3,A012991
P002383,2025,1,48871.37,A015663
P002384,2025,1,193981.56,A015663
P002386,2025,1,22200.44,A014711
P002389,2025,1,13079.14,A002565
P002390,2025,1,42862.23,A002565
P002391,2025,1,23796.71,A002565
P002394,2025,1,50585.44,A009046
P002395,2025,1,20792.66,A009046
P002396,2025,1,-77494.19,A003451
P002398,2025,1,34674.41,A003451
P002399,2025,1,19846.51,A002555
P002400,2025,1,126082.25,A002555
P002401,2025,1,9842.63,A004867
P002402,2025,1,43787.7,A004867
P002404,2025,1,13619.26,A004867
P002408,2025,1,27323.37,A013442
P002412,2025,1,12760.09,A010141
P002414,2025,1,60520.73,A003383
P002415,2025,1,9020.98,A003383
P002416,2025,1,39894.35,A005882
P002418,2025,1,17751.94,A003445
P002422,2025,1,15075.37,A006719
P002423,2025,1,11417.11,A006374
P002424,2025,1,13724.35,A006374
P002427,2025,1,26620.22,A015576
P002433,2025,1,24593.36,A004891
P002438,2025,1,23260.69,A011738
P002439,2025,1,22563.82,A011738
P002441,2025,1,93184.92,A007378
P002442,2025,1,30704.64,A007378
P002443,2025,1,59329.52,A007378
P002446,2025,1,,A009707
P002447,2025,1,42855.46,A003078
P002448,2025,1,10955.06,A003078
P002449,2025,1,9751.3,A017160
P002453,2025,1,72878.65,A002156
P002454,2025,1,25658.3,A002156
P002455,2025,1,37490.37,A017227
P002456,2025,1,36440.53,A012039
P002460,2025,0,0.0,A008256
P002462,2025,1,18446.72,A011367
P002464,2025,1,,A011367
P002465,2025,1,61327.27,A011367
P002466,2025,1,25925.06,A007617
P002467,2025,1,43959.62,A007617
P002468,2025,1,43906.52,A003626
P002469,2025,1,19369.54,A012088
P002470,2025,1,21979.56,A012088
P002472,2025,1,45914.25,A012088
P002474,2025,1,23298.01,A012088
P002475,2025,1,34735.21,A003290
P002477,2025,1,96988.15,A003300
P002480,2025,1,26663.87,A002259
P002481,2025,1,22259.39,A002259
P002482,2025,1,23514.61,A002259
P002483,2025,1,8195.76,A003651
P002485,2025,1,22804.93,A005834
P002486,2025,1,132179.97,A005834
P002488,2025,1,31588.0,A001835
P002493,2025,1,28823.23,A017078
P002494,2025,1,17144.5,A012020
P002497,2025,1,17923.44,A011590
P002501,2025,1,35412.57,A005494
P002505,2025,1,71255.23,A005094
P002509,2025,1,27254.18,A016423
P002510,2025,1,32904.05,A016423
P002512,2025,1,56706.51,A016423
P002513,2025,1,67988.46,A006844
P002514,2025,1,32126.78,A006844
P002515,2025,1,108835.27,
P002521,2025,1,14822.47,A014268
P002524,2025,1,30824.82,A004589
P002532,2025,1,41687.64,A006167
P002533,2025,1,0.0,A006167
P002534,2025,1,28229.08,
P002536,2025,1,15881.85,A006167
P002537,2025,1,35091.44,A006167
P002540,2025,1,43186.06,A008459
P002545,2025,1,31548.53,A016259
P002546,2025,1,51438.12,A016259
P002547,2025,1,34055.25,A004303
P002549,2025,1,29950.69,A000100
P002552,2025,1,18053.19,A000100
P002558,2025,1,38031.05,A002399
P002560,2025,1,30798.21,A014230
P002561,2025,1,49981.28,A008563
P002562,2025,1,63735.56,A008563
P002571,2025,1,10755.82,A010924
P002572,2025,1,21887.48,A006626
P002573,2025,1,63679.97,A006626
P002581,2025,1,57318.18,A011392
P002582,2025,1,107173.34,A009828
P002584,2025,1,14576.65,A002993
P002586,2025,1,17491.51,A015311
P002588,2025,1,18456.56,A003375
P002590,2025,1,14459.1,A017202
P002591,2025,1,22469.47,A017202
P002593,2025,1,46465.55,A005589
P002594,2025,1,15375.9,A005589
P002595,2025,1,46074.45,A015138
P002596,2025,1,20085.03,A000884
P002597,2025,1,22934.95,A004459
P002603,2025,1,23644.0,A008738
P002606,2025,1,9073.25,A009689
P002607,2025,1,65565.98,A000795
P002608,2025,1,28807.27,A000795
P002609,2025,1,79038.25,A000795
P002610,2025,1,12003.34,A000795
P002611,2025,1,11623.14,A000795
P002613,2025,1,8518.91,A000567
P002615,2025,1,69240.67,A000567
P002621,2025,1,16282.25,A014184
P002624,2025,0,0.0,A012176
P002627,2025,1,11887.25,A014840
P002630,2025,1,51526.08,A014534
P002631,2025,1,52678.14,A016223
P002633,2025,1,8662.78,A017823
P002635,2025,1,87543.06,A003007
P002640,2025,1,42048.22,A011697
P002646,2025,1,9352.44,A014891
P002650,2025,1,36379.71,A002012
P002651,2025,1,14753.89,A002012
P002652,2025,1,33733.98,A002012
P002657,2025,1,23952.01,A001903
P002658,2025,1,26138.0,A001903
P002661,2025,1,21822.55,A011670
P002662,2025,1,27840.32,A001800
P002663,2025,1,12952.74,A001800
P002665,2025,1,29789.87,A006821
P002668,2025,1,23116.31,A004807
P002675,2025,1,29407.66,A014435
P002680,2025,1,19722.6,A015689
P002682,2025,1,18124.57,A011206
P002683,2025,1,25584.42,A011206
P002684,2025,1,26066.76,A009709
P002686,2025,1,26088.39,A009709
P002687,2025,0,0.0,A009709
P002695,2025,1,22282.34,A017171
P002696,2025,1,51446.2,A015496
P002698,2025,1,25123.93,A015496
P002700,2025,1,43434.95,A003740
P002705,2025,1,31744.05,A014893
P002709,2025,1,16236.39,A006195
P002710,2025,1,105920.17,A006195
P002713,2025,1,23887.83,A017265
P002714,2025,1,11300.02,A017265
P002715,2025,1,17580.1,A017265
P002718,2025,1,0.0,A006348
P002719,2025,1,44412.0,A007622
P002720,2025,1,13509.38,
P002721,2025,1,30233.93,A007622
P002723,2025,1,87770.89,A010654
P002727,2025,1,57071.57,A012969
P002729,2025,1,0.0,A012969
P002731,2025,1,27652.44,A015490
P002732,2025,1,32476.35,A007512
P002734,2025,1,67868.26,A005451
P002735,2025,1,10607.38,A012314
P002742,2025,1,53177.26,A007720
P002743,2025,1,73450.78,A007720
P002745,2025,1,16047.91,A002822
P002747,2025,1,31952.02,A011323
P002749,2025,1,55493.59,A012685
P002750,2025,1,41939.67,A012685
P002752,2025,1,62200.11,A017088
P002756,2025,1,29650.62,A012427
P002757,2025,1,72927.12,A010998
P002758,2025,1,61816.73,A003487
P002760,2025,1,38418.24,A001400
P002763,2025,1,9705.61,A004424
P002764,2025,1,63148.79,A000976
P002765,2025,1,23023.23,A000976
P002766,2025,1,46402.18,A000976
P002767,2025,1,11276.11,A002972
P002773,2025,1,7788.78,A014528
P002774,2025,1,80884.27,A014528
P002776,2025,1,67667.42,A005921
P002778,2025,1,14394.38,A011659
P002780,2025,1,29383.55,A008730
P002781,2025,1,9952.55,A017158
P002785,2025,1,59913.65,A012648
P002786,2025,1,43385.63,A012648
P002787,2025,1,0.0,A005753
P002790,2025,1,26497.14,A001850
P002791,2025,1,55975.95,A005929
P002794,2025,0,0.0,A004968
P002795,2025,1,36740.44,A009227
P002799,2025,1,15517.81,A006725
P002802,2025,1,7416.07,A015947
P002803,2025,1,21444.44,A015115
P002804,2025,1,19404.92,A015115
P002809,2025,1,7367.3,A000159
P002814,2025,1,13809.69,A010355
P002821,2025,1,33258.36,A010866
P002824,2025,1,78832.8,A006941
P002825,2025,1,35475.34,A016406
P002826,2025,1,71887.57,A016406
P002829,2025,1,24044.87,A000603
P002831,2025,1,37058.66,A014940
P002834,2025,1,41559.17,A013631
P002835,2025,1,7301.42,A000648
P002843,2025,1,5086.67,A001809
P002844,2025,1,9078.47,A002562
P002845,2025,1,12131.81,A002562
P002846,2025,1,37233.4,A010355
P002847,2025,1,42432.97,A010355
P002848,2025,1,37082.84,A014724
P002851,2025,1,41411.25,A002100
P002854,2025,1,20187.11,A002480
P002855,2025,1,36047.07,A002480
P002857,2025,1,13653.89,A015126
P002858,2025,1,23020.57,A015126
P002859,2025,1,42309.66,A015624
P002860,2025,1,38844.22,A015624
P002861,2025,1,16073.34,A009198
P002863,2025,1,86825.94,A017815
P002865,2025,1,18382.14,A014474
P002870,2025,1,19153.51,A004722
P002872,2025,1,39569.58,A011153
P002876,2025,1,11185.49,
P002877,2025,1,21952.07,A011140
P002880,2025,1,107479.53,A010703
P002883,2025,1,40425.17,A017446
P002885,2025,1,13449.52,A017446
P002888,2025,0,0.0,A009945
P002891,2025,1,39801.72,A008304
P002892,2025,1,14102.68,A003804
P002893,2025,1,24733.68,A003804
P002895,2025,1,62822.39,A003804
P002897,2025,1,29944.2,A003804
P002899,2025,1,34846.37,A001365
P002902,2025,1,10093.3,A008129
P002904,2025,1,0.0,A009095
P002905,2025,1,19425.72,A009095
P002908,2025,1,23649.99,A009144
P002911,2025,1,70572.51,A002458
P002913,2025,1,33260.23,A012289
P002915,2025,1,33501.63,A012289
P002916,2025,1,24413.64,A015549
P002920,2025,1,28269.75,A007082
P002921,2025,1,49639.62,A005598
P002923,2025,1,35321.75,A011274
P002925,2025,1,149843.64,A011274
P002927,2025,1,19903.95,A005158
P002930,2025,1,27515.87,A000700
P002931,2025,1,30113.41,A000700
P002934,2025,1,40633.98,
P002939,2025,1,26751.54,A012083
P002941,2025,1,52491.06,A017548
P002944,2025,1,42181.28,A007488
P002945,2025,1,19267.66,A007488
P002952,2025,1,59148.37,A008111
P002959,2025,1,19341.37,A007637
P002960,2025,1,21587.97,A012049
P002961,2025,1,9728.72,A000001
P002962,2025,1,50015.17,A015451
P002967,2025,1,24839.07,A008192
P002968,2025,1,10639.66,A008192
P002970,2025,1,53179.9,A001249
P002973,2025,1,0.0,A009676
P002974,2025,1,12811.43,A007169
P002975,2025,1,22141.5,A000656
P002976,2025,1,19006.68,
P002978,2025,1,5706.21,A008965
P002979,2025,1,16772.24,A008965
P002981,2025,1,50643.51,A007781
P002984,2025,1,35358.26,A007781
P002985,2025,1,62747.42,A007781
P002989,2025,1,30318.93,A017464
P002992,2025,1,20599.82,A007358
P002993,2025,1,28631.47,A014869
P002995,2025,1,10943.13,A011595
P002999,2025,1,-25167.15,A000145
P003000,2025,1,12378.46,A017264
P003001,2025,1,25956.58,A002440
P003006,2025,1,28122.83,A001051
P003007,2025,1,11484.06,A007389
P003008,2025,1,27837.15,A012550
P003013,2025,1,41040.74,A014523
P003014,2025,1,11596.95,A011799
P003016,2025,1,9776.74,A015036
P003018,2025,1,81473.85,A002175
P003020,2025,1,34068.22,A004495
P003027,2025,1,19264.1,A008601
P003032,2025,1,48536.81,A006397
P003033,2025,1,24058.82,A006397
P003034,2025,1,29332.88,A012003
P003035,2025,1,64563.31,A010246
P003036,2025,1,73708.69,A010246
P003037,2025,1,30280.69,A001241
P003039,2025,1,40530.63,A001241
P003046,2025,1,3818.43,A012921
P003050,2025,0,0.0,A008865
P003051,2025,1,24454.99,A008865
P003053,2025,1,64055.91,
P003054,2025,1,25204.15,A001150
P003056,2025,1,21456.28,A014766
P003060,2025,1,47853.83,A008295
P003061,2025,1,30668.06,A008997
P003062,2025,1,17273.31,A008997
P003063,2025,1,20922.93,A008997
P003064,2025,1,26478.16,A008997
P003066,2025,1,13514.76,A005251
P003067,2025,1,26016.26,
P003069,2025,1,78680.81,A006676
P003074,2025,1,34881.64,A007473
P003075,2025,1,27624.15,A007473
P003078,2025,1,33213.62,A012410
P003080,2025,1,38471.29,A012410
P003082,2025,1,26133.33,A012656
P003083,2025,1,17020.33,A016421
P003084,2025,1,11240.43,A002755
P003089,2025,1,52529.97,A010549
P003095,2025,1,22943.96,A003981
P003099,2025,1,32972.4,A007738
P003101,2025,1,21195.59,A000285
P003102,2025,1,22761.04,A000285
P003106,2025,1,37353.73,A011045
P003108,2025,1,76069.28,A010639
P003110,2025,1,16477.41,A003225
P003113,2025,1,54978.12,A015425
P003114,2025,1,14774.4,A015425
P003115,2025,1,50617.84,A010743
P003119,2025,1,14043.91,A011326
P003123,2025,1,41192.74,A011439
P003125,2025,1,12565.5,A012215
P003128,2025,1,28572.46,A017012
P003129,2025,1,41900.31,A017012
P003132,2025,1,39819.2,A014207
P003134,2025,1,18964.89,A014025
P003135,2025,1,39561.76,A014025
P003136,2025,1,16535.77,A014025
P003139,2025,1,39437.32,A014124
P003142,2025,1,,A015022
P003149,2025,1,9184.51,A014236
P003150,2025,1,20410.06,A014236
P003152,2025,1,84757.46,A014236
P003153,2025,1,13759.02,A014236
P003156,2025,1,39602.25,A013762
P003157,2025,1,34686.94,A001982
P003158,2025,1,11587.25,
P003162,2025,1,25213.17,A011130
P003169,2025,1,22221.25,A005713
P003174,2025,1,32729.09,A009714
P003175,2025,1,37390.42,A002266
P003176,2025,1,35562.75,A002266
P003177,2025,1,17752.92,A003055
P003181,2025,1,49763.2,A006640
P003184,2025,1,7975.71,A001532
P003185,2025,1,58200.39,A013655
P003187,2025,1,61009.77,A013905
P003188,2025,1,44009.39,A006447
P003190,2025,1,64285.41,A006447
P003194,2025,1,28627.37,A010708
P003197,2025,1,0.0,A010708
P003198,2025,1,30809.81,A014092
P003199,2025,1,42089.13,A011290
P003200,2025,1,44998.9,A011290
P003204,2025,1,28438.79,A001590
P003206,2025,1,18715.14,A005294
P003208,2025,1,27319.95,A017805
P003209,2025,1,37112.91,A017805
P003210,2025,1,35908.16,A017805
P003215,2025,1,13316.19,A005958
P003217,2025,1,38374.49,A007165
P003218,2025,1,56132.67,A007165
P003222,2025,1,14954.44,A012957
P003224,2025,1,23118.89,A012957
P003226,2025,1,63733.17,A004988
P003228,2025,1,,A008306
P003229,2025,1,14727.52,A007323
P003235,2025,1,14449.16,A015887
P003237,2025,1,19288.67,
P003238,2025,1,13022.2,A015766
P003241,2025,1,17026.51,A009732
P003243,2025,1,29358.86,
P003245,2025,1,7595.26,A016673
P003250,2025,1,13958.44,A016673
P003254,2025,1,11835.18,A007332
P003257,2025,1,17760.5,A015256
P003258,2025,1,20206.67,A009856
P003259,2025,1,49503.92,A009856
P003262,2025,1,33139.67,A014113
P003264,2025,1,62661.07,A014113
P003269,2025,1,100751.98,A010334
P003272,2025,1,20230.49,
P003274,2025,1,19980.68,A014464
P003277,2025,1,26454.24,A000739
P003279,2025,1,24407.53,A000739
P003280,2025,1,8674.35,A000739
P003281,2025,1,41159.57,A013596
P003282,2025,1,35927.36,A013596
P003287,2025,1,27095.43,
P003288,2025,1,5667.09,A004851
P003294,2025,1,57042.73,A010634
P003295,2025,1,8450.94,A002702
P003297,2025,1,29230.51,A002067
P003298,2025,1,21184.82,A014628
P003299,2025,1,36934.09,A014628
P003305,2025,1,41561.27,A001859
P003306,2025,1,16491.08,A008350
P003307,2025,1,29720.85,A008350
P003309,2025,1,35878.55,A010469
P003311,2025,1,33280.05,A000054
P003312,2025,1,57668.05,A009586
P003313,2025,1,16157.34,A014372
P003318,2025,1,41514.68,A004791
P003321,2025,1,27180.91,A000332
P003322,2025,1,20271.72,A000332
P003323,2025,1,63509.2,A000332
P003325,2025,1,9990.11,A009479
P003326,2025,1,24730.15,A009479
P003328,2025,1,13772.1,A002108
P003330,2025,1,37708.23,A009489
P003333,2025,1,44689.69,A016462
P003335,2025,1,51378.3,A017483
P003336,2025,1,5273.46,A010036
P003338,2025,1,13323.86,A008330
P003339,2025,1,22067.91,A004517
P003341,2025,1,60581.36,A004204
P003343,2025,1,13851.75,A004204
P003346,2025,1,24553.01,A006432
P003348,2025,1,28610.34,A006432
P003354,2025,1,26284.94,A008141
P003356,2025,1,38489.12,A008141
P003357,2025,1,0.0,A008141
P003359,2025,1,28293.6,A010603
P003360,2025,1,30010.74,A009464
P003365,2025,1,18853.17,A016516
P003366,2025,1,59593.62,A009822
P003367,2025,1,34775.3,A008395
P003371,2025,1,165634.92,A013220
P003381,2025,1,67611.06,
P003383,2025,1,23220.93,A001264
P003384,2025,1,24868.59,A001264
P003388,2025,1,22248.54,A016021
P003391,2025,1,27388.67,A002929
P003392,2025,1,,A011668
P003393,2025,1,78279.24,A009557
P003395,2025,1,46702.27,A005834
P003396,2025,1,60528.25,A012974
P003398,2025,1,41466.8,A012974
P003399,2025,1,36439.38,A012974
P003400,2025,1,11410.34,A012974
P003403,2025,1,11322.43,A012090
P003406,2025,1,71616.68,A012090
P003409,2025,1,14244.96,A010376
P003415,2025,1,30438.42,A005896
P003418,2025,1,13602.05,A011410
P003420,2025,1,62177.18,A017668
P003423,2025,1,10845.11,A005432
P003426,2025,1,24986.62,A017227
P003427,2025,1,60104.31,A017227
P003429,2025,1,27120.16,A016514
P003430,2025,1,33798.57,A002970
