person_id,school_year,enrolment_flag,institution_type,contact_address_id,population_age,in_population_register,flag_age_check_unavailable,flag_missing_institution_type,flag_invalid_institution_type,flag_implausible_enrolment_age
P001739,2025/2026,1,school,A003508,12,TRUE,FALSE,FALSE,FALSE,FALSE
P001740,2025/2026,1,school,A003508,9,TRUE,FALSE,FALSE,FALSE,FALSE
P001742,2025/2026,1,school,A003508,9,TRUE,FALSE,FALSE,FALSE,FALSE
P001744,2025/2026,1,university,A008100,19,TRUE,FALSE,FALSE,FALSE,FALSE
P001745,2025/2026,1,school,A000941,8,TRUE,FALSE,FALSE,FALSE,FALSE
P001747,2025/2026,1,school,A000472,7,TRUE,FALSE,FALSE,FALSE,FALSE
P001751,2025/2026,1,university,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE
P001753,2025/2026,1,school,A014412,10,TRUE,FALSE,FALSE,FALSE,FALSE
P001773,2025/2026,1,school,A007917,12,TRUE,FALSE,FALSE,FALSE,FALSE
P001778,2025/2026,1,school,A016476,13,TRUE,FALSE,FALSE,FALSE,FALSE
P001789,2025/2026,1,vocational_school,A011521,29,TRUE,FALSE,FALSE,FALSE,FALSE
P001790,2025/2026,1,school,A011521,15,TRUE,FALSE,FALSE,FALSE,FALSE
P001792,2025/2026,1,school,A017078,10,TRUE,FALSE,FALSE,FALSE,FALSE
P001794,2025/2026,1,school,A005102,15,TRUE,FALSE,FALSE,FALSE,FALSE
P001795,2025/2026,1,school,A005102,10,TRUE,FALSE,FALSE,FALSE,FALSE
P001798,2025/2026,1,university,A016289,22,TRUE,FALSE,FALSE,FALSE,FALSE
P001815,2025/2026,1,school,A016764,17,TRUE,FALSE,FALSE,FALSE,FALSE
P001816,2025/2026,1,school,A016764,17,TRUE,FALSE,FALSE,FALSE,FALSE
P001829,2025/2026,1,university,A016393,20,TRUE,FALSE,FALSE,FALSE,FALSE
P001836,2025/2026,1,school,A001526,17,TRUE,FALSE,FALSE,FALSE,FALSE
P001851,2025/2026,1,university,A011476,24,TRUE,FALSE,FALSE,FALSE,FALSE
P001863,2025/2026,1,school,A012537,8,TRUE,FALSE,FALSE,FALSE,FALSE
P001870,2025/2026,1,vocational_school,A004060,12,TRUE,FALSE,FALSE,FALSE,FALSE
P001882,2025/2026,1,school,A003063,7,TRUE,FALSE,FALSE,FALSE,FALSE
P001897,2025/2026,1,school,A008820,14,TRUE,FALSE,FALSE,FALSE,FALSE
P001906,2025/2026,1,vocational_school,A017184,6,TRUE,FALSE,FALSE,FALSE,FALSE
P001909,2025/2026,1,university,A012103,29,TRUE,FALSE,FALSE,FALSE,FALSE
P001925,2025/2026,1,school,A004679,13,TRUE,FALSE,FALSE,FALSE,FALSE
P001927,2025/2026,1,school,A004679,9,TRUE,FALSE,FALSE,FALSE,FALSE
P001932,2025/2026,1,university,A003346,19,TRUE,FALSE,FALSE,FALSE,FALSE
P001935,2025/2026,1,university,A003346,20,TRUE,FALSE,FALSE,FALSE,FALSE
P001937,2025/2026,1,university,A006143,20,TRUE,FALSE,FALSE,FALSE,FALSE
P001940,2025/2026,1,school,A006143,6,TRUE,FALSE,FALSE,FALSE,FALSE
P001947,2025/2026,1,vocational_school,A010895,12,TRUE,FALSE,FALSE,FALSE,FALSE
P001951,2025/2026,1,school,A010725,16,TRUE,FALSE,FALSE,FALSE,FALSE
P001953,2025/2026,1,school,A014982,9,TRUE,FALSE,FALSE,FALSE,FALSE
P001955,2025/2026,1,university,A014982,20,TRUE,FALSE,FALSE,FALSE,FALSE
P001957,2025/2026,1,school,A004828,8,TRUE,FALSE,FALSE,FALSE,FALSE
P001965,2025/2026,1,school,A013042,7,TRUE,FALSE,FALSE,FALSE,FALSE
P001970,2025/2026,1,vocational_school,A011139,13,TRUE,FALSE,FALSE,FALSE,FALSE
P001974,2025/2026,1,school,NA,6,TRUE,FALSE,FALSE,FALSE,FALSE
P001976,2025/2026,1,school,A005895,12,TRUE,FALSE,FALSE,FALSE,FALSE
P001977,2025/2026,1,school,A005895,16,TRUE,FALSE,FALSE,FALSE,FALSE
P001992,2025/2026,1,school,A017660,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002003,2025/2026,1,university,A016909,21,TRUE,FALSE,FALSE,FALSE,FALSE
P002005,2025/2026,1,university,A008987,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002009,2025/2026,1,vocational_school,A017018,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002017,2025/2026,1,school,A005229,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002019,2025/2026,1,vocational_school,A009393,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002028,2025/2026,1,vocational_school,A013836,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002033,2025/2026,1,school,A005498,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002041,2025/2026,1,university,A004431,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002046,2025/2026,1,school,A003243,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002050,2025/2026,1,school,NA,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002052,2025/2026,1,school,A011623,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002059,2025/2026,1,university,A016723,22,TRUE,FALSE,FALSE,FALSE,FALSE
P002077,2025/2026,1,school,A012281,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002083,2025/2026,1,school,A009321,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002084,2025/2026,1,school,A005308,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002087,2025/2026,1,school,NA,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002092,2025/2026,1,university,A005664,19,TRUE,FALSE,FALSE,FALSE,FALSE
P002093,2025/2026,1,university,A014972,27,TRUE,FALSE,FALSE,FALSE,FALSE
P002099,2025/2026,1,university,A009739,24,TRUE,FALSE,FALSE,FALSE,FALSE
P002100,2025/2026,1,vocational_school,A016802,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002105,2025/2026,1,school,A004110,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002109,2025/2026,1,school,A010463,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002111,2025/2026,1,school,A016100,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002116,2025/2026,1,school,A011477,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002131,2025/2026,1,school,A011686,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002149,2025/2026,1,school,A006213,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002151,2025/2026,1,school,A000009,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002153,2025/2026,1,university,A004884,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002160,2025/2026,1,school,A006774,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002170,2025/2026,1,vocational_school,A000538,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002171,2025/2026,1,university,A000538,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002173,2025/2026,1,school,A000538,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002174,2025/2026,1,school,A015180,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002177,2025/2026,1,vocational_school,A002141,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002189,2025/2026,1,school,A017818,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002200,2025/2026,1,school,A012862,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002201,2025/2026,1,school,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002209,2025/2026,1,school,A009966,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002214,2025/2026,1,school,A008724,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002219,2025/2026,1,vocational_school,A000616,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002221,2025/2026,1,university,A005542,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002225,2025/2026,1,university,A015835,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002231,2025/2026,1,university,A010083,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002232,2025/2026,1,school,A001059,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002236,2025/2026,1,school,A010932,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002250,2025/2026,1,NA,A009640,51,TRUE,FALSE,TRUE,FALSE,TRUE
P002251,2025/2026,1,university,A009640,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002252,2025/2026,1,school,A009640,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002262,2025/2026,1,university,A001706,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P002278,2025/2026,1,school,A016807,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002280,2025/2026,1,university,A016807,19,TRUE,FALSE,FALSE,FALSE,FALSE
P002290,2025/2026,1,school,A015914,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002291,2025/2026,1,school,A015914,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002297,2025/2026,1,NA,A014686,0,TRUE,FALSE,TRUE,FALSE,FALSE
P002298,2025/2026,1,school,A016821,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002300,2025/2026,1,vocational_school,A016180,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002305,2025/2026,1,university,A010969,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002306,2025/2026,1,school,A012020,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002309,2025/2026,1,school,A005386,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002311,2025/2026,1,vocational_school,NA,21,TRUE,FALSE,FALSE,FALSE,FALSE
P002322,2025/2026,1,school,A005452,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002324,2025/2026,1,school,A005452,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002327,2025/2026,1,school,A011566,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002328,2025/2026,1,vocational_school,A010540,22,TRUE,FALSE,FALSE,FALSE,FALSE
P002329,2025/2026,1,school,A010540,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002330,2025/2026,1,university,A010540,22,TRUE,FALSE,FALSE,FALSE,FALSE
P002336,2025/2026,1,school,A016445,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002340,2025/2026,1,university,A007648,24,TRUE,FALSE,FALSE,FALSE,FALSE
P002348,2025/2026,1,school,A007167,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002351,2025/2026,1,school,A002927,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002356,2025/2026,1,university,A013956,27,TRUE,FALSE,FALSE,FALSE,FALSE
P002359,2025/2026,1,school,A004828,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002362,2025/2026,1,school,A012976,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002376,2025/2026,1,NA,A006046,15,TRUE,FALSE,TRUE,FALSE,FALSE
P002377,2025/2026,1,school,A006046,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002378,2025/2026,1,school,A015807,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002382,2025/2026,1,NA,A012991,54,TRUE,FALSE,TRUE,FALSE,TRUE
P002388,2025/2026,1,school,A002565,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002393,2025/2026,1,school,A007714,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002397,2025/2026,1,school,A003451,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002403,2025/2026,1,school,A004867,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002420,2025/2026,1,school,A013991,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002421,2025/2026,1,school,A013991,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002429,2025/2026,1,school,A003500,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002431,2025/2026,1,school,A011737,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002432,2025/2026,1,school,A004891,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002458,2025/2026,1,school,A014296,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002460,2025/2026,1,vocational_school,A008256,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002463,2025/2026,1,school,A011367,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002476,2025/2026,1,school,A003290,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002478,2025/2026,1,university,A003677,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002489,2025/2026,1,school,A017584,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002495,2025/2026,1,school,A011590,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002496,2025/2026,1,school,A011590,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002498,2025/2026,1,university,A009345,21,TRUE,FALSE,FALSE,FALSE,FALSE
P002499,2025/2026,1,university,A009345,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002504,2025/2026,1,vocational_school,A005094,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002506,2025/2026,1,school,A005094,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002508,2025/2026,1,school,A016423,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002509,2025/2026,1,university,A016423,29,TRUE,FALSE,FALSE,FALSE,FALSE
P002514,2025/2026,1,vocational_school,A006844,26,TRUE,FALSE,FALSE,FALSE,FALSE
P002516,2025/2026,1,vocational_school,A013294,21,TRUE,FALSE,FALSE,FALSE,FALSE
P002525,2025/2026,1,school,A010632,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002528,2025/2026,1,school,A014932,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P002531,2025/2026,1,school,A014310,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002533,2025/2026,1,school,A006167,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002539,2025/2026,1,vocational_school,A008459,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002554,2025/2026,1,school,A015745,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002565,2025/2026,1,school,A010716,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002566,2025/2026,1,NA,A007683,65,TRUE,FALSE,TRUE,FALSE,TRUE
P002570,2025/2026,1,school,A010924,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002577,2025/2026,1,vocational_school,A006626,21,TRUE,FALSE,FALSE,FALSE,FALSE
P002579,2025/2026,1,school,A011392,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P002585,2025/2026,1,vocational_school,A015311,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002589,2025/2026,1,vocational_school,A017202,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002599,2025/2026,1,school,A006674,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002602,2025/2026,1,school,A008738,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002618,2025/2026,1,school,A000859,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002624,2025/2026,1,school,A001362,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002628,2025/2026,1,school,A005076,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002638,2025/2026,1,school,A011697,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002642,2025/2026,1,vocational_school,NA,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002644,2025/2026,1,school,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002655,2025/2026,1,school,A012105,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002656,2025/2026,1,school,A014738,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002670,2025/2026,1,school,A004720,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002672,2025/2026,1,school,A004720,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002678,2025/2026,1,school,A001122,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002688,2025/2026,1,school,A009709,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002697,2025/2026,1,school,A015496,8,TRUE,FALSE,FALSE,FALSE,FALSE
P002706,2025/2026,1,school,A011122,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002709,2025/2026,1,university,A006195,19,TRUE,FALSE,FALSE,FALSE,FALSE
P002711,2025/2026,1,school,A003969,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002716,2025/2026,1,school,A004835,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002718,2025/2026,1,school,A006348,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002724,2025/2026,1,school,A010654,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002735,2025/2026,1,university,A012314,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002740,2025/2026,1,school,NA,16,TRUE,FALSE,FALSE,FALSE,FALSE
P002741,2025/2026,1,school,A007720,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002742,2025/2026,1,NA,A007720,45,TRUE,FALSE,TRUE,FALSE,TRUE
P002746,2025/2026,1,NA,A009043,94,TRUE,FALSE,TRUE,FALSE,TRUE
P002751,2025/2026,1,school,A017088,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002753,2025/2026,1,university,A012107,24,TRUE,FALSE,FALSE,FALSE,FALSE
P002754,2025/2026,1,university,A013503,26,TRUE,FALSE,FALSE,FALSE,FALSE
P002759,2025/2026,1,school,A003487,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002760,2025/2026,1,university,A001400,26,TRUE,FALSE,FALSE,FALSE,FALSE
P002769,2025/2026,1,school,A006441,14,TRUE,FALSE,FALSE,FALSE,FALSE
P002773,2025/2026,1,university,A014528,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002777,2025/2026,1,university,A011659,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002779,2025/2026,1,school,A002540,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002792,2025/2026,1,school,A005929,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002794,2025/2026,1,school,A004968,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002798,2025/2026,1,school,A006725,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002804,2025/2026,1,vocational_school,A015115,19,TRUE,FALSE,FALSE,FALSE,FALSE
P002808,2025/2026,1,university,A000159,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002812,2025/2026,1,vocational_school,A016839,18,TRUE,FALSE,FALSE,FALSE,FALSE
P002813,2025/2026,1,school,A010355,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002816,2025/2026,1,school,A008344,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002817,2025/2026,1,school,A008344,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002819,2025/2026,1,school,A010866,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002823,2025/2026,1,school,A006941,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002827,2025/2026,1,vocational_school,A006893,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002830,2025/2026,1,school,A014940,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002832,2025/2026,1,school,A012477,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002833,2025/2026,1,school,A012477,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002836,2025/2026,1,school,A000648,15,TRUE,FALSE,FALSE,FALSE,FALSE
P002843,2025/2026,1,university,NA,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002856,2025/2026,1,university,A015126,19,TRUE,FALSE,FALSE,FALSE,FALSE
P002868,2025/2026,1,university,A013146,22,TRUE,FALSE,FALSE,FALSE,FALSE
P002879,2025/2026,1,university,A008441,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002882,2025/2026,1,vocational_school,A007389,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002884,2025/2026,1,school,A017446,7,TRUE,FALSE,FALSE,FALSE,FALSE
P002886,2025/2026,1,vocational_school,NA,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002887,2025/2026,1,university,A001503,28,TRUE,FALSE,FALSE,FALSE,FALSE
P002900,2025/2026,1,school,A001365,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002901,2025/2026,1,vocational_school,A008129,23,TRUE,FALSE,FALSE,FALSE,FALSE
P002904,2025/2026,1,school,A009095,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P002909,2025/2026,1,school,A000255,11,TRUE,FALSE,FALSE,FALSE,FALSE
P002910,2025/2026,1,school,A002458,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002917,2025/2026,1,university,A015193,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002918,2025/2026,1,school,A015193,17,TRUE,FALSE,FALSE,FALSE,FALSE
P002922,2025/2026,1,school,A005598,12,TRUE,FALSE,FALSE,FALSE,FALSE
P002928,2025/2026,1,vocational_school,A008634,24,TRUE,FALSE,FALSE,FALSE,FALSE
P002929,2025/2026,1,school,A001738,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002937,2025/2026,1,school,A011062,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002958,2025/2026,1,school,A010134,6,TRUE,FALSE,FALSE,FALSE,FALSE
P002963,2025/2026,1,university,A015451,20,TRUE,FALSE,FALSE,FALSE,FALSE
P002965,2025/2026,1,school,A015451,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002973,2025/2026,1,school,A009676,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002982,2025/2026,1,vocational_school,A007781,10,TRUE,FALSE,FALSE,FALSE,FALSE
P002983,2025/2026,1,vocational_school,A007781,9,TRUE,FALSE,FALSE,FALSE,FALSE
P002988,2025/2026,1,school,A006015,13,TRUE,FALSE,FALSE,FALSE,FALSE
P002994,2025/2026,1,university,A011595,21,TRUE,FALSE,FALSE,FALSE,FALSE
P003009,2025/2026,1,vocational_school,A012550,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003015,2025/2026,1,university,A000818,22,TRUE,FALSE,FALSE,FALSE,FALSE
P003019,2025/2026,1,school,A004495,17,TRUE,FALSE,FALSE,FALSE,FALSE
P003021,2025/2026,1,school,A004495,7,TRUE,FALSE,FALSE,FALSE,FALSE
P003028,2025/2026,1,school,A013913,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003039,2025/2026,1,NA,A001241,58,TRUE,FALSE,TRUE,FALSE,TRUE
P003040,2025/2026,1,university,A001241,22,TRUE,FALSE,FALSE,FALSE,FALSE
P003052,2025/2026,1,school,A015507,17,TRUE,FALSE,FALSE,FALSE,FALSE
P003055,2025/2026,1,university,A014766,23,TRUE,FALSE,FALSE,FALSE,FALSE
P003064,2025/2026,1,NA,A008997,63,TRUE,FALSE,TRUE,FALSE,TRUE
P003065,2025/2026,1,school,A014262,15,TRUE,FALSE,FALSE,FALSE,FALSE
P003070,2025/2026,1,school,A001335,11,TRUE,FALSE,FALSE,FALSE,FALSE
P003073,2025/2026,1,university,A007473,21,TRUE,FALSE,FALSE,FALSE,FALSE
P003076,2025/2026,1,school,A015656,11,TRUE,FALSE,FALSE,FALSE,FALSE
P003077,2025/2026,1,school,A015656,12,TRUE,FALSE,FALSE,FALSE,FALSE
P003086,2025/2026,1,school,A004324,16,TRUE,FALSE,FALSE,FALSE,FALSE
P003088,2025/2026,1,school,A013285,14,TRUE,FALSE,FALSE,FALSE,FALSE
P003100,2025/2026,1,school,A002741,16,TRUE,FALSE,FALSE,FALSE,FALSE
P003105,2025/2026,1,school,A011045,9,TRUE,FALSE,FALSE,FALSE,FALSE
P003116,2025/2026,1,university,A002511,24,TRUE,FALSE,FALSE,FALSE,FALSE
P003117,2025/2026,1,NA,A002511,33,TRUE,FALSE,TRUE,FALSE,FALSE
P003118,2025/2026,1,university,A011326,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003126,2025/2026,1,NA,A011658,33,TRUE,FALSE,TRUE,FALSE,FALSE
P003137,2025/2026,1,university,A014025,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003140,2025/2026,1,university,A014124,22,TRUE,FALSE,FALSE,FALSE,FALSE
P003166,2025/2026,1,university,A000205,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003170,2025/2026,1,school,A005713,14,TRUE,FALSE,FALSE,FALSE,FALSE
P003173,2025/2026,1,vocational_school,A009714,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003178,2025/2026,1,school,A003055,10,TRUE,FALSE,FALSE,FALSE,FALSE
P003179,2025/2026,1,school,A013262,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003182,2025/2026,1,school,A006640,7,TRUE,FALSE,FALSE,FALSE,FALSE
P003212,2025/2026,1,vocational_school,A006624,21,TRUE,FALSE,FALSE,FALSE,FALSE
P003214,2025/2026,1,university,A005958,23,TRUE,FALSE,FALSE,FALSE,FALSE
P003215,2025/2026,1,NA,A005958,67,TRUE,FALSE,TRUE,FALSE,TRUE
P003219,2025/2026,1,university,A012957,23,TRUE,FALSE,FALSE,FALSE,FALSE
P003225,2025/2026,1,vocational_school,A004988,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003230,2025/2026,1,vocational_school,A000729,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003237,2025/2026,1,university,A014246,28,TRUE,FALSE,FALSE,FALSE,FALSE
P003246,2025/2026,1,school,A016673,9,TRUE,FALSE,FALSE,FALSE,FALSE
P003250,2025/2026,1,university,A016673,29,TRUE,FALSE,FALSE,FALSE,FALSE
P003252,2025/2026,1,school,A005958,17,TRUE,FALSE,FALSE,FALSE,FALSE
P003256,2025/2026,1,vocational_school,A003250,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003261,2025/2026,1,school,A005012,6,TRUE,FALSE,FALSE,FALSE,FALSE
P003263,2025/2026,1,school,A014113,9,TRUE,FALSE,FALSE,FALSE,FALSE
P003267,2025/2026,1,university,A010334,19,TRUE,FALSE,FALSE,FALSE,FALSE
P003268,2025/2026,1,school,A010334,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003289,2025/2026,1,school,A004851,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003293,2025/2026,1,school,A010634,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003296,2025/2026,1,vocational_school,A002702,17,TRUE,FALSE,FALSE,FALSE,FALSE
P003303,2025/2026,1,school,A015438,8,TRUE,FALSE,FALSE,FALSE,FALSE
P003308,2025/2026,1,school,A017014,9,TRUE,FALSE,FALSE,FALSE,FALSE
P003314,2025/2026,1,university,A014372,NA,FALSE,TRUE,FALSE,FALSE,FALSE
P003315,2025/2026,1,school,A006652,10,TRUE,FALSE,FALSE,FALSE,FALSE
P003316,2025/2026,1,university,A001725,23,TRUE,FALSE,FALSE,FALSE,FALSE
P003320,2025/2026,1,vocational_school,A000332,18,TRUE,FALSE,FALSE,FALSE,FALSE
P003321,2025/2026,1,university,A000332,25,TRUE,FALSE,FALSE,FALSE,FALSE
P003329,2025/2026,1,school,A002108,10,TRUE,FALSE,FALSE,FALSE,FALSE
P003331,2025/2026,1,school,A000699,9,TRUE,FALSE,FALSE,FALSE,FALSE
P003334,2025/2026,1,school,A016462,11,TRUE,FALSE,FALSE,FALSE,FALSE
P003358,2025/2026,1,university,A010603,21,TRUE,FALSE,FALSE,FALSE,FALSE
P003362,2025/2026,1,university,A003933,24,TRUE,FALSE,FALSE,FALSE,FALSE
P003370,2025/2026,1,school,A006850,13,TRUE,FALSE,FALSE,FALSE,FALSE
P003372,2025/2026,1,school,A010271,12,TRUE,FALSE,FALSE,FALSE,FALSE
P003374,2025/2026,1,university,A003725,23,TRUE,FALSE,FALSE,FALSE,FALSE
P003379,2025/2026,1,vocational_school,A001688,20,TRUE,FALSE,FALSE,FALSE,FALSE
P003386,2025/2026,1,school,A001264,13,TRUE,FALSE,FALSE,FALSE,FALSE
P003407,2025/2026,1,school,A012090,16,TRUE,FALSE,FALSE,FALSE,FALSE
P003410,2025/2026,1,school,A010376,10,TRUE,FALSE,FALSE,FALSE,FALSE
