person_id,ref_date,employment_status,days_employed_last_12m,annual_employment_income,contact_address_id,flag_invalid_employment_status,flag_negative_income,flag_invalid_days_employed,population_age,in_population_register,flag_age_check_unavailable,flag_employed_under_15
P000520,2025-12-31,employed,227,70988.72,A002011,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000521,2025-12-31,employed,345,32126.6,A016229,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000522,2025-12-31,employed,147,16169.27,A016229,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P000524,2025-12-31,employed,275,34081.39,A000761,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000525,2025-12-31,employed,354,29530.1,A014699,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P000530,2025-12-31,no_record,0,0,A013093,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000531,2025-12-31,employed,225,15946.37,A013093,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P000533,2025-12-31,employed,318,29566.96,NA,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000534,2025-12-31,marginal,113,4569.94,A005110,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000535,2025-12-31,self_employed,148,22225.84,A005110,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000537,2025-12-31,no_record,0,0,A005110,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000538,2025-12-31,employed,365,14607.21,A006594,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P000539,2025-12-31,self_employed,331,8345.55,A006594,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000541,2025-12-31,employed,287,39954.45,A000325,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P000543,2025-12-31,employed,322,59725.84,A012853,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000547,2025-12-31,employed,259,31635.44,A017330,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P000550,2025-12-31,employed,325,25126.57,A015305,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P000551,2025-12-31,employed,345,19731.02,A011056,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000556,2025-12-31,employed,246,16531.08,A013573,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000557,2025-12-31,employed,281,21517.49,A013573,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000559,2025-12-31,employed,277,28948.83,A011749,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000560,2025-12-31,employed,198,32225.99,A008781,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000563,2025-12-31,employed,273,28745.05,A012651,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000564,2025-12-31,marginal,98,3802.7,A011090,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P000571,2025-12-31,employed,219,26634.89,A006609,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000572,2025-12-31,employed,318,18164.31,A005354,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P000573,2025-12-31,employed,346,44686.84,A005354,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000578,2025-12-31,employed,365,101759.07,A002401,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000581,2025-12-31,employed,345,76229.36,A012009,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000582,2025-12-31,employed,245,11794.19,A012009,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P000584,2025-12-31,self_employed,364,2594.69,A007380,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000585,2025-12-31,marginal,91,3899.54,A007380,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000586,2025-12-31,employed,272,17798.39,A008254,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000587,2025-12-31,employed,337,17983.96,A008254,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P000588,2025-12-31,employed,255,34362.85,A012343,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000592,2025-12-31,employed,145,13609.31,A014669,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000595,2025-12-31,no_record,0,0,A003153,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000603,2025-12-31,self_employed,108,9821.62,A000153,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000604,2025-12-31,employed,311,38820.32,A000153,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P000605,2025-12-31,employed,305,25386.27,A000153,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000606,2025-12-31,self_employed,324,16927.37,A009964,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000609,2025-12-31,employed,338,59584.95,A017742,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000610,2025-12-31,employed,335,25234,A017742,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000611,2025-12-31,self_employed,196,34401.62,A017742,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000614,2025-12-31,self_employed,261,9934.63,A005505,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000624,2025-12-31,employed,329,61697.83,A001681,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000625,2025-12-31,employed,269,40769.3,A001681,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000630,2025-12-31,employed,306,24264,A003756,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P000631,2025-12-31,employed,290,25291.72,A006475,FALSE,FALSE,FALSE,66,TRUE,FALSE,FALSE
P000633,2025-12-31,employed,235,12293.9,A007213,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000636,2025-12-31,employed,365,34745.27,A001258,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000638,2025-12-31,employed,298,31125.31,A001245,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P000641,2025-12-31,employed,242,25526.3,A017626,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000646,2025-12-31,self_employed,276,23576.02,A015174,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000647,2025-12-31,employed,306,16910.59,A015174,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P000650,2025-12-31,employed,277,15604,A008920,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000652,2025-12-31,marginal,57,7031.38,A015872,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000654,2025-12-31,marginal,150,6318.59,A015872,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000661,2025-12-31,marginal,75,3519.36,A004546,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000663,2025-12-31,employed,188,13380.42,A004546,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000664,2025-12-31,employed,359,37163.56,A004839,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000668,2025-12-31,employed,303,16622.49,A008551,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000670,2025-12-31,employed,365,17783.13,NA,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000671,2025-12-31,employed,285,25369.11,A009042,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000672,2025-12-31,employed,208,30390.53,A007556,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000677,2025-12-31,employed,323,18923.5,A001654,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000680,2025-12-31,employed,250,16751.1,A012399,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000682,2025-12-31,employed,327,20261.6,A004510,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE
P000685,2025-12-31,employed,329,44450.29,A004730,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000689,2025-12-31,employed,236,16460.16,A003833,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000691,2025-12-31,employed,284,28387.31,NA,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000693,2025-12-31,employed,290,23331.74,A017313,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P000695,2025-12-31,marginal,193,6087.55,A005938,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000696,2025-12-31,employed,295,17491.67,A005938,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000697,2025-12-31,employed,306,40691.17,A017413,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000698,2025-12-31,employed,349,14130.46,A008566,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P000699,2025-12-31,employed,310,34087.97,A008566,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P000701,2025-12-31,self_employed,149,11134.15,A008566,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000702,2025-12-31,self_employed,324,11161.9,A001592,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000704,2025-12-31,employed,295,44181.5,A001592,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE
P000708,2025-12-31,employed,252,14745.55,A013527,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000709,2025-12-31,employed,170,17533.49,A013527,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000711,2025-12-31,employed,365,13359.74,A009697,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000712,2025-12-31,employed,327,37229.33,A014853,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000715,2025-12-31,employed,365,33199.47,A013076,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000716,2025-12-31,employed,262,27316.83,A013076,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P000723,2025-12-31,employed,275,11862.15,A015263,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000726,2025-12-31,employed,294,18067.78,A000053,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000728,2025-12-31,no_record,0,0,A011532,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P000730,2025-12-31,employed,276,19095.06,A014020,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000731,2025-12-31,employed,363,12988.9,A012269,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000733,2025-12-31,self_employed,258,69263.63,A012269,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000734,2025-12-31,employed,313,31650.58,A012269,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000737,2025-12-31,employed,326,14729.62,A002082,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000739,2025-12-31,employed,319,49222.75,A014920,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000740,2025-12-31,self_employed,317,13480.72,A013320,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000741,2025-12-31,self_employed,192,11270.71,A011322,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000743,2025-12-31,marginal,123,13707.93,A008231,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000745,2025-12-31,employed,325,16775.85,A008231,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000746,2025-12-31,employed,365,23206.91,A007419,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000748,2025-12-31,employed,302,26339.22,A007419,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000750,2025-12-31,employed,259,59808.62,A012519,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P000751,2025-12-31,no_record,0,0,A009947,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE
P000752,2025-12-31,self_employed,235,52653.82,A009947,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000753,2025-12-31,employed,263,17106.6,NA,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000755,2025-12-31,marginal,30,2207.69,A007895,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000756,2025-12-31,employed,318,14158.88,A013539,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000757,2025-12-31,self_employed,103,12486.41,A000061,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000758,2025-12-31,marginal,158,5542.93,A000061,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000763,2025-12-31,self_employed,227,23782.56,A009745,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000764,2025-12-31,self_employed,215,19771.49,A009745,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000765,2025-12-31,employed,216,36960.33,A009745,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000767,2025-12-31,employed,204,16605.77,A009825,FALSE,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000768,2025-12-31,employed,316,28750.38,A009825,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000769,2025-12-31,employed,190,30739.19,A016512,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000771,2025-12-31,employed,270,37191.53,A008056,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000773,2025-12-31,employed,313,23809.33,A008056,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE
P000778,2025-12-31,employed,354,9897.87,A011836,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000779,2025-12-31,self_employed,149,13026.35,A011836,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000780,2025-12-31,employed,314,30250.04,A007337,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000781,2025-12-31,employed,222,22850.79,A007337,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000783,2025-12-31,self_employed,122,34057.38,A005080,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000785,2025-12-31,self_employed,365,48037.27,A008297,FALSE,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000787,2025-12-31,employed,308,35456.63,A008639,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000788,2025-12-31,employed,321,20857.05,A012219,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000790,2025-12-31,employed,361,22582.29,A005308,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000792,2025-12-31,employed,217,53786.43,A011786,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000793,2025-12-31,employed,201,60710.23,A011786,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000796,2025-12-31,marginal,184,8653.45,A005647,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000798,2025-12-31,employed,362,20067.28,A012427,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000801,2025-12-31,employed,295,NA,A004684,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000802,2025-12-31,employed,293,30314.16,A004684,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000803,2025-12-31,employed,294,21073.74,A015041,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000805,2025-12-31,employed,240,32769.36,A009387,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000806,2025-12-31,employed,254,40896.06,A015041,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000813,2025-12-31,employed,240,12438.39,A013438,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000814,2025-12-31,employed,238,9664.42,A013438,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P000818,2025-12-31,employed,214,30718.66,A014068,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000820,2025-12-31,employed,232,43306.87,A014068,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000821,2025-12-31,employed,318,68726.57,A008117,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000824,2025-12-31,employed,252,25825.32,A005321,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000825,2025-12-31,employed,339,48708.47,A008639,FALSE,FALSE,FALSE,51,TRUE,FALSE,FALSE
P000827,2025-12-31,employed,290,31132.65,A014543,FALSE,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000828,2025-12-31,marginal,126,3159.38,A014543,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000831,2025-12-31,employed,365,31237.25,A003254,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000835,2025-12-31,marginal,103,4442.13,A015308,FALSE,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000838,2025-12-31,employed,255,37504.51,A015365,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000843,2025-12-31,employed,257,21832.76,A006501,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P000844,2025-12-31,self_employed,178,42682.9,A006501,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P000845,2025-12-31,employed,264,17900.06,A006501,FALSE,FALSE,FALSE,22,TRUE,FALSE,FALSE
P000848,2025-12-31,employed,301,9327.8,A008220,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000849,2025-12-31,employed,219,31462.38,A004870,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000850,2025-12-31,employed,221,30051.53,A004870,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000851,2025-12-31,employed,304,32752.64,A004870,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000858,2025-12-31,employed,275,31193.54,A010675,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000859,2025-12-31,no_record,0,0,NA,FALSE,FALSE,FALSE,69,TRUE,FALSE,FALSE
P000860,2025-12-31,employed,257,32011.83,A008133,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000862,2025-12-31,employed,265,13935.47,A007771,FALSE,FALSE,FALSE,64,TRUE,FALSE,FALSE
P000865,2025-12-31,employed,365,22167.52,A006851,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000867,2025-12-31,employed,294,22687.6,A006851,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000870,2025-12-31,employed,348,25891.54,A005252,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000871,2025-12-31,employed,241,25728.19,A000068,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000873,2025-12-31,marginal,186,6363.29,A017432,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000874,2025-12-31,employed,194,27056.18,A017432,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P000875,2025-12-31,employed,192,24839.01,A017432,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000877,2025-12-31,employed,322,23788.17,A017432,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000879,2025-12-31,employed,272,56814.8,A017505,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000880,2025-12-31,employed,212,45223.17,A000009,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000881,2025-12-31,employed,350,15417.88,A011413,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000884,2025-12-31,employed,229,32670.03,A005260,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000885,2025-12-31,employed,228,42252.26,A005260,FALSE,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000886,2025-12-31,employed,258,12051.2,A005260,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000887,2025-12-31,employed,309,17550.78,A010083,FALSE,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000888,2025-12-31,employed,365,49754.98,A010083,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000891,2025-12-31,employed,265,24303.71,A015940,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000892,2025-12-31,self_employed,115,30013.3,A010599,FALSE,FALSE,FALSE,58,TRUE,FALSE,FALSE
P000894,2025-12-31,employed,257,NA,A016936,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000895,2025-12-31,employed,355,16973.82,A011377,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000896,2025-12-31,self_employed,152,3517.4,A011377,FALSE,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000901,2025-12-31,employed,308,13687.85,A012194,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000903,2025-12-31,employed,179,25929.25,NA,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000904,2025-12-31,employed,237,77631.4,A002359,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000905,2025-12-31,employed,265,21928.48,A002359,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000907,2025-12-31,employed,254,22353.15,A002359,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000908,2025-12-31,employed,336,56023.75,A017333,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000909,2025-12-31,employed,341,11327.94,A016691,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
P000912,2025-12-31,employed,326,21269.81,A009702,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000914,2025-12-31,employed,342,28387.39,A009702,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000915,2025-12-31,employed,294,11823.26,A009702,FALSE,FALSE,FALSE,56,TRUE,FALSE,FALSE
P000916,2025-12-31,employed,246,29033.84,A009702,FALSE,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000917,2025-12-31,employed,271,25779.01,A009702,FALSE,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000918,2025-12-31,no_record,0,0,NA,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE
P000921,2025-12-31,employed,215,16506.1,A012615,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000923,2025-12-31,self_employed,198,22742.36,A015699,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000924,2025-12-31,employed,239,24634.75,A015699,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000926,2025-12-31,employed,301,20486.75,A011448,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000927,2025-12-31,employed,200,46351.06,A011448,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000929,2025-12-31,employed,242,28193.67,A007039,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000930,2025-12-31,self_employed,189,34758.42,A007039,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE
P000933,2025-12-31,employed,289,12632.16,A013640,FALSE,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000934,2025-12-31,no_record,0,0,A013640,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE
P000935,2025-12-31,employed,262,31727.32,A013640,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE
P000939,2025-12-31,employed,254,14934.94,A002938,FALSE,FALSE,FALSE,47,TRUE,FALSE,FALSE
P000941,2025-12-31,employed,259,17861.05,A002938,FALSE,FALSE,FALSE,67,TRUE,FALSE,FALSE
P000943,2025-12-31,self_employed,256,5175.42,A013584,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000945,2025-12-31,employed,365,14726.07,A013584,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000946,2025-12-31,no_record,0,0,A003080,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE
P000948,2025-12-31,employed,290,36081.26,A003080,FALSE,FALSE,FALSE,59,TRUE,FALSE,FALSE
P000951,2025-12-31,self_employed,172,15510.58,A010561,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000952,2025-12-31,employed,287,48156.59,A005742,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000955,2025-12-31,employed,236,14795.61,A010380,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P000958,2025-12-31,employed,300,50005.5,A004307,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000962,2025-12-31,self_employed,130,70169.68,A006396,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000964,2025-12-31,employed,327,56333.32,A009486,FALSE,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000966,2025-12-31,employed,365,26137.78,A009486,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000968,2025-12-31,employed,289,26307.4,A011951,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000970,2025-12-31,employed,316,17296.61,A013867,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000973,2025-12-31,employed,267,35735.76,A009994,FALSE,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000974,2025-12-31,marginal,159,4783.92,A009994,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000975,2025-12-31,employed,365,63734.78,A006581,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000977,2025-12-31,employed,316,30942.82,A006581,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000978,2025-12-31,marginal,90,13004.49,A004446,FALSE,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000980,2025-12-31,marginal,160,5438.61,A007523,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P000982,2025-12-31,marginal,22,3460.51,A002793,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE
P000983,2025-12-31,employed,278,19132.45,A006202,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000985,2025-12-31,employed,302,41874.92,A006202,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000986,2025-12-31,self_employed,215,27158.72,A008949,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000988,2025-12-31,employed,273,27451.43,A005471,FALSE,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000991,2025-12-31,no_record,0,0,A005471,FALSE,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000994,2025-12-31,self_employed,365,28535.03,A006759,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000995,2025-12-31,employed,229,44043.8,A006759,FALSE,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000996,2025-12-31,employed,243,16451.42,A005699,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE
P000997,2025-12-31,employed,347,25452.74,A001220,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000998,2025-12-31,employed,325,35305.88,A005699,FALSE,FALSE,FALSE,57,TRUE,FALSE,FALSE
P000999,2025-12-31,employed,214,40843.01,A005699,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001001,2025-12-31,employed,339,25776.71,A016168,FALSE,FALSE,FALSE,48,TRUE,FALSE,FALSE
P001002,2025-12-31,employed,246,29323.04,A010412,FALSE,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001005,2025-12-31,employed,144,25310.45,A002309,FALSE,FALSE,FALSE,40,TRUE,FALSE,FALSE
P001006,2025-12-31,employed,353,16072.76,A002309,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001007,2025-12-31,employed,320,20970.77,A002309,FALSE,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001010,2025-12-31,employed,271,25046.53,A002309,FALSE,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001011,2025-12-31,employed,184,48331.07,A002814,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
