person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,registration_date,last_move_date,flag_duplicate_person_id,flag_address_not_found,flag_invalid_region,flag_region_address_mismatch,flag_municipality_address_mismatch,flag_invalid_age,flag_missing_registration_status,flag_invalid_citizenship_group,flag_date_inconsistency
P000145,H000068,A000995,R07,R07-M04,M,78,65-79,EU,main_residence,2025-03-09,2025-03-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000146,H000068,A000995,R07,R07-M04,M,19,18-24,DE,main_residence,2012-05-07,2021-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000147,H000069,A017388,R05,R05-M04,F,27,25-39,DE,main_residence,2023-11-20,2023-11-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000148,H000070,A001810,R05,R05-M02,F,52,40-64,EU,main_residence,2018-06-15,2018-11-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000150,H000070,A001810,R05,R05-M02,M,25,25-39,DE,main_residence,2009-11-23,2016-01-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000151,H000071,A005108,R03,R03-M01,F,53,40-64,EU,main_residence,2011-02-01,2015-09-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000152,H000071,A005108,R03,R03-M01,M,16,6-17,DE,main_residence,2017-07-03,2021-01-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000153,H000071,A005108,R03,R03-M01,F,39,25-39,DE,main_residence,2025-05-19,2025-05-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000154,H000072,A013625,R06,R06-M04,F,15,6-17,DE,main_residence,2006-08-17,2010-01-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000155,H000073,A014038,R01,R01-M03,F,74,65-79,DE,main_residence,2017-11-12,2022-07-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000156,H000073,A014038,R01,R01-M03,M,44,40-64,EU,secondary_residence,2018-05-23,2018-05-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000157,H000073,A014038,R01,R01-M03,F,29,25-39,EU,main_residence,2007-07-22,2021-04-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000158,H000074,A015604,R11,R11-M04,M,60,40-64,DE,main_residence,2018-02-13,2024-04-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000159,H000074,A015604,R11,R11-M04,F,16,6-17,DE,main_residence,2017-09-10,2017-09-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000161,H000074,A015604,R11,R11-M04,F,8,6-17,DE,main_residence,2006-10-05,2018-12-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000162,H000075,A017454,R10,R10-M04,F,7,6-17,DE,main_residence,2025-08-19,2025-08-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000163,H000076,A001996,R02,R02-M03,F,54,40-64,DE,main_residence,2009-10-20,2021-11-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000164,H000076,A001996,R02,R02-M03,M,37,25-39,DE,main_residence,2016-04-06,2024-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000165,H000077,A007980,R12,R12-M02,M,40,40-64,DE,main_residence,2021-02-20,2021-02-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000166,H000078,A017941,R06,R06-M01,M,62,40-64,DE,main_residence,2005-12-11,2022-09-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000167,H000078,A017941,R06,R06-M01,M,74,65-79,DE,main_residence,2014-04-11,2014-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000168,H000079,A013427,R02,R02-M04,F,31,25-39,DE,main_residence,2018-06-02,2018-06-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000169,H000079,A013427,R02,R02-M04,M,64,40-64,EU,main_residence,2025-08-22,2025-08-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000170,H000079,A013427,R02,R02-M04,M,0,0-5,DE,main_residence,2015-11-29,2020-04-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000171,H000079,A013427,R02,R02-M04,M,60,40-64,DE,main_residence,2017-08-11,2017-08-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000172,H000079,A013427,R02,R02-M04,F,52,40-64,Non-EU,main_residence,2019-03-16,2025-08-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000173,H000080,A003633,R02,R02-M02,M,62,40-64,DE,main_residence,2014-06-22,2025-02-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000174,H000080,A003633,R02,R02-M02,F,5,0-5,DE,main_residence,2016-10-18,2016-10-18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000175,H000080,A003633,R02,R02-M02,M,76,65-79,Non-EU,secondary_residence,2016-05-11,2016-05-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000176,H000080,A003633,R02,R02-M02,F,2,0-5,DE,main_residence,2025-09-07,2025-09-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000177,H000080,A003633,R02,R02-M02,M,80,80+,DE,main_residence,2019-02-05,2023-05-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000178,H000081,A015067,R11,R11-M04,M,58,40-64,DE,main_residence,2011-06-06,2013-10-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000179,H000082,A003373,R02,R02-M04,M,45,40-64,Non-EU,main_residence,2011-02-13,2021-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000180,H000082,A003373,R02,R02-M04,F,34,25-39,DE,main_residence,2015-05-03,2020-10-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000181,H000083,A015789,R05,R05-M01,F,27,25-39,DE,main_residence,2018-07-27,2024-09-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000182,H000083,A015789,R05,R05-M01,F,43,40-64,Non-EU,main_residence,2020-02-27,2020-02-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000183,H000084,A005158,R01,R01-M04,F,NA,NA,DE,main_residence,2006-04-06,2022-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
P000184,H000084,A005158,R01,R01-M04,M,37,25-39,DE,main_residence,2013-10-13,2023-10-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000185,H000084,A005158,R01,R01-M04,M,31,25-39,EU,main_residence,2013-10-29,2023-01-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000186,H000085,A014154,R03,R03-M02,M,26,25-39,EU,main_residence,2019-05-15,2025-03-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000187,H000086,A005688,R12,R12-M04,F,12,6-17,DE,secondary_residence,2012-10-14,2014-04-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000188,H000087,A008256,R08,R08-M01,M,40,40-64,EU,main_residence,2017-12-09,2017-12-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000189,H000088,A015620,R11,R11-M01,F,30,25-39,DE,secondary_residence,2013-08-14,2013-08-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000190,H000088,A015620,R11,R11-M01,F,11,6-17,DE,main_residence,2023-01-28,2023-01-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000191,H000088,A015620,R11,R11-M01,M,58,40-64,EU,main_residence,2006-03-01,2025-11-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000192,H000089,A017749,R04,R04-M02,F,20,18-24,EU,main_residence,2008-10-24,2013-09-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000193,H000090,A002791,R06,R06-M02,F,27,25-39,DE,main_residence,2009-05-03,2023-06-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000194,H000090,A002791,R06,R06-M02,M,27,25-39,Non-EU,main_residence,2020-08-30,2023-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000195,H000090,A002791,R06,R06-M02,M,17,6-17,Non-EU,main_residence,2019-06-25,2023-11-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000196,H000091,A012341,R09,R09-M04,M,25,25-39,DE,main_residence,2025-12-02,2025-12-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000197,H000092,A004569,R05,R05-M02,M,30,25-39,DE,main_residence,2022-09-17,2022-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000198,H000092,A004569,R05,R05-M02,F,43,40-64,DE,main_residence,2013-12-06,2019-09-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000199,H000093,A007152,R06,R06-M02,M,23,18-24,DE,main_residence,2018-12-24,2018-12-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000200,H000093,A007152,R06,R06-M02,F,38,25-39,DE,main_residence,2021-08-04,2025-09-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000201,H000094,A010417,R10,R10-M04,M,1,0-5,DE,main_residence,2014-06-11,2014-06-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000202,H000095,A014681,R12,R12-M01,M,8,6-17,DE,secondary_residence,2021-12-14,2021-12-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000203,H000095,A014681,R12,R12-M01,M,5,0-5,DE,main_residence,2005-09-20,2015-06-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000204,H000095,A014681,R12,R12-M01,M,40,40-64,DE,main_residence,2020-02-23,2020-02-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000205,H000095,A014681,R12,R12-M01,M,26,25-39,DE,main_residence,2017-04-16,2019-12-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000206,H000096,A005125,R09,R09-M04,F,18,18-24,DE,main_residence,2011-04-21,2015-08-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000207,H000096,A005125,R09,R09-M04,M,9,6-17,DE,main_residence,2007-10-22,2016-10-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000208,H000096,A005125,R09,R09-M04,M,48,40-64,DE,main_residence,2020-02-05,2020-02-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000209,H000096,A005125,R09,R09-M04,F,91,80+,DE,main_residence,2014-01-01,2015-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000210,H000097,A011944,R02,R02-M03,M,36,25-39,DE,main_residence,2024-01-16,2024-01-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000211,H000098,A003570,R09,R09-M03,M,70,65-79,DE,main_residence,2023-03-22,2025-07-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000212,H000099,A002051,R01,R01-M04,M,71,65-79,DE,main_residence,2023-04-08,2023-04-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000213,H000100,A012717,R09,R09-M02,M,26,25-39,DE,main_residence,2016-07-31,2016-07-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000214,H000100,A012717,R09,R09-M02,F,13,6-17,DE,main_residence,2007-08-29,2013-06-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000215,H000101,A013624,R12,R12-M03,F,20,18-24,EU,main_residence,2014-01-14,2014-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000216,H000101,A013624,R12,R12-M03,M,31,25-39,DE,main_residence,2017-05-22,2023-04-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000217,H000101,A013624,R12,R12-M03,M,75,65-79,DE,main_residence,2016-06-21,2016-06-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000218,H000101,A013624,R12,R12-M03,M,94,80+,Non-EU,main_residence,2020-09-17,2020-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000219,H000102,A001001,R03,R03-M04,M,93,80+,DE,main_residence,2024-06-21,2024-06-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000220,H000103,A007174,R10,R10-M02,F,56,40-64,DE,main_residence,2013-07-08,2014-08-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000221,H000104,A000807,R12,R12-M02,M,42,40-64,DE,secondary_residence,2005-02-14,2017-03-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000222,H000104,A000807,R12,R12-M02,M,77,65-79,EU,main_residence,2006-10-01,2011-10-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000223,H000105,A016152,R02,R02-M03,M,64,40-64,Non-EU,main_residence,2019-07-10,2025-11-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000224,H000106,A008195,R05,R05-M01,M,16,6-17,DE,main_residence,2017-02-15,2017-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000225,H000106,A008195,R05,R05-M01,M,52,40-64,DE,main_residence,2012-08-22,2018-03-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000226,H000106,A008195,R05,R05-M01,M,4,0-5,DE,main_residence,2012-03-07,2012-03-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000227,H000106,A008195,R05,R05-M01,M,56,40-64,DE,main_residence,2019-08-01,2019-08-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000228,H000107,A010558,R02,R02-M04,F,20,18-24,DE,main_residence,2020-11-24,2024-09-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000229,H000107,A010558,R02,R02-M04,M,56,40-64,EU,main_residence,2025-08-21,2025-08-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000230,H000107,A010558,R02,R02-M04,F,57,40-64,DE,main_residence,2021-10-30,2021-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000231,H000108,A010192,R02,R02-M04,M,56,40-64,DE,main_residence,2010-06-21,2018-10-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000232,H000108,A010192,R02,R02-M04,F,70,65-79,DE,main_residence,2007-03-14,2015-03-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000233,H000109,A010333,R05,R05-M01,M,48,40-64,EU,main_residence,2024-03-28,2025-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000234,H000109,A010333,R05,R05-M01,M,1,0-5,DE,main_residence,2024-10-08,2024-10-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000235,H000109,A010333,R05,R05-M01,F,56,40-64,DE,main_residence,2013-09-01,2017-09-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000236,H000109,A010333,R05,R05-M01,F,34,25-39,EU,main_residence,2012-06-01,2012-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000237,H000110,A016562,R07,R07-M03,M,45,40-64,DE,main_residence,2024-04-16,2024-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000238,H000110,A016562,R07,R07-M03,M,4,0-5,DE,main_residence,2014-08-30,2024-05-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000239,H000111,A012327,R01,R01-M04,F,18,18-24,DE,main_residence,2005-07-12,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000240,H000111,A012327,R01,R01-M04,F,44,40-64,DE,secondary_residence,2007-08-05,2023-10-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000241,H000111,A012327,R01,R01-M04,F,93,80+,DE,main_residence,2020-06-01,2023-04-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000242,H000111,A012327,R01,R01-M04,M,78,65-79,DE,main_residence,2017-11-27,2017-11-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000243,H000112,A007355,R02,R02-M04,F,64,40-64,DE,main_residence,2008-04-03,2015-01-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000244,H000112,A007355,R02,R02-M04,F,32,25-39,DE,main_residence,2023-05-13,2024-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000245,H000113,A012232,R04,R04-M02,M,82,80+,DE,secondary_residence,2006-08-08,2022-09-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000246,H000113,A012232,R04,R04-M02,F,93,80+,DE,main_residence,2009-05-13,2016-08-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000247,H000114,A010221,R12,R12-M03,M,61,40-64,DE,main_residence,2021-08-06,2025-05-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000248,H000114,A010221,R12,R12-M03,M,31,25-39,DE,main_residence,2008-05-23,2014-10-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000249,H000115,A006151,R02,R02-M04,F,62,40-64,EU,main_residence,2020-12-28,2024-12-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000250,H000115,A006151,R02,R02-M04,M,23,18-24,DE,main_residence,2017-12-03,2020-06-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000251,H000116,A000541,R01,R01-M03,F,26,25-39,DE,main_residence,2022-06-24,2022-06-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000252,H000117,A003934,R01,R01-M01,M,43,40-64,EU,main_residence,2008-10-13,2014-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000253,H000117,A003934,R01,R01-M01,F,45,40-64,DE,main_residence,2014-02-05,2023-01-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000254,H000118,A009316,R07,R07-M02,M,1,0-5,DE,main_residence,2013-04-18,2015-06-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000255,H000118,A009316,R07,R07-M02,F,75,65-79,DE,main_residence,2006-08-04,2012-03-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000256,H000119,A006787,R02,R02-M04,F,54,40-64,Non-EU,main_residence,2024-12-17,2024-12-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000257,H000119,A006787,R02,R02-M04,F,23,18-24,EU,main_residence,2008-06-26,2012-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000258,H000119,A006787,R02,R02-M04,M,76,65-79,DE,main_residence,2012-02-16,2017-06-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000259,H000120,A002105,R12,R12-M02,F,77,65-79,DE,secondary_residence,2013-11-24,2020-01-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000260,H000120,A002105,R12,R12-M02,M,13,6-17,DE,main_residence,2017-08-08,2025-06-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000261,H000121,A015861,R09,R09-M02,F,46,40-64,EU,main_residence,2005-11-28,2021-02-03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000262,H000121,A015861,R09,R09-M02,M,38,25-39,DE,main_residence,2020-06-27,2020-06-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000263,H000122,A014744,R05,R05-M01,F,95,80+,EU,main_residence,2020-02-07,2020-02-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000264,H000122,A014744,R05,R05-M01,M,36,25-39,DE,main_residence,2005-05-15,2020-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000265,H000123,A014496,R09,R09-M02,M,73,65-79,EU,secondary_residence,2014-06-13,2021-10-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000266,H000124,A006705,R11,R11-M02,M,49,40-64,DE,main_residence,2008-04-07,2018-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000267,H000124,A006705,R11,R11-M02,M,19,18-24,DE,main_residence,2025-04-24,2025-04-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000268,H000124,A006705,R11,R11-M02,F,49,40-64,DE,main_residence,2011-01-09,2023-05-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000269,H000124,A006705,R11,R11-M02,M,19,18-24,DE,main_residence,2023-03-25,2023-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000270,H000125,A007831,R01,R01-M04,F,76,65-79,DE,main_residence,2008-09-24,2012-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000271,H000126,A006528,R02,R02-M03,F,55,40-64,DE,main_residence,2009-06-03,2024-06-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000272,H000126,A006528,R02,R02-M03,F,44,40-64,EU,main_residence,2013-04-25,2019-08-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000273,H000126,A006528,R02,R02-M03,F,40,40-64,DE,secondary_residence,2021-06-06,2022-08-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000274,H000127,A009970,R05,R05-M03,M,45,40-64,DE,main_residence,2019-02-22,2019-02-22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000275,H000127,A009970,R05,R05-M03,M,51,40-64,DE,main_residence,2007-10-28,2012-12-21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000276,H000128,A015159,R12,R12-M01,M,26,25-39,DE,main_residence,2020-06-26,2023-03-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000277,H000129,A006643,R12,R12-M04,M,21,18-24,DE,main_residence,2008-06-26,2017-12-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000278,H000129,A006643,R12,R12-M04,M,6,6-17,DE,main_residence,2019-02-17,2019-02-17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000279,H000129,A006643,R12,R12-M04,F,46,40-64,DE,main_residence,2009-05-31,2022-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000280,H000130,A000978,R11,R11-M02,F,10,6-17,DE,main_residence,2006-07-30,2024-04-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000281,H000130,A000978,R11,R11-M02,M,56,40-64,DE,main_residence,2005-12-28,2020-12-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000282,H000130,A000978,R11,R11-M02,F,23,18-24,DE,main_residence,2013-06-05,2022-10-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000283,H000130,A000978,R11,R11-M02,M,42,40-64,DE,main_residence,2008-06-21,2014-10-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000284,H000131,A012971,R06,R06-M04,F,13,6-17,DE,main_residence,2009-05-06,2017-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000285,H000131,A012971,R06,R06-M04,F,78,65-79,EU,main_residence,2019-10-17,2020-01-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000286,H000132,A006910,R04,R04-M01,M,59,40-64,DE,main_residence,2008-05-04,2015-12-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000287,H000132,A006910,R04,R04-M01,M,28,25-39,DE,main_residence,2011-02-22,2013-05-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000288,H000132,A006910,R04,R04-M01,M,15,6-17,DE,secondary_residence,2025-05-09,2025-05-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P000289,H000133,A012254,R01,R01-M02,F,80,80+,DE,main_residence,2005-11-11,2013-12-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
