person_id,household_id,address_id,region_code,municipality_code,sex,age,age_group,citizenship_group,registration_status,in_population_register,in_employment_register,employment_signal,flag_employed_under_15,employment_contact_address_id,in_tax_register,tax_signal,flag_tax_under_14,tax_contact_address_id,in_education_register,education_signal,flag_implausible_enrolment_age,education_contact_address_id,n_auxiliary_sources,n_activity_signals,observed_source_status,flag_no_activity_signal,flag_registered_without_activity,flag_auxiliary_only,flag_auxiliary_only_with_activity,flag_any_cross_register_plausibility_issue,n_contact_addresses_available,n_distinct_contact_addresses,flag_auxiliary_address_conflict,consistent_auxiliary_address_id,n_contact_addresses_matching_population,flag_population_auxiliary_address_disagreement,consistent_auxiliary_region_code,consistent_auxiliary_municipality_code
P000092,H000043,A016558,R02,R02-M04,F,20,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000093,H000043,A016558,R02,R02-M04,M,41,40-64,DE,main_residence,1,1,1,FALSE,A016558,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016558,1,FALSE,R02,R02-M04
P000094,H000043,A016558,R02,R02-M04,F,79,65-79,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A016558,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016558,1,FALSE,R02,R02-M04
P000095,H000044,A003478,R12,R12-M02,M,67,65-79,DE,main_residence,1,1,1,FALSE,A003478,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003478,1,FALSE,R12,R12-M02
P000096,H000045,A008904,R06,R06-M04,M,23,18-24,DE,main_residence,1,1,1,FALSE,A008904,1,0,FALSE,A008904,0,0,FALSE,NA,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A008904,2,FALSE,R06,R06-M04
P000097,H000045,A008904,R06,R06-M04,M,67,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000098,H000046,A016168,R06,R06-M01,M,74,65-79,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000099,H000047,A010646,R01,R01-M01,F,48,40-64,DE,main_residence,1,1,1,FALSE,A010646,1,1,FALSE,A010646,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010646,2,FALSE,R01,R01-M01
P000100,H000048,A008918,R01,R01-M01,M,54,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000101,H000048,A008918,R01,R01-M01,M,53,40-64,Non-EU,main_residence,1,1,1,FALSE,A008918,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A008918,1,FALSE,R01,R01-M01
P000102,H000049,A017688,R05,R05-M04,M,43,40-64,Non-EU,main_residence,1,1,1,FALSE,A017688,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A017688,1,FALSE,R05,R05-M04
P000103,H000050,A010838,R05,R05-M02,M,8,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A010838,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A010838,1,FALSE,R05,R05-M02
P000104,H000051,A009106,R07,R07-M04,F,28,25-39,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000105,H000052,A000477,R06,R06-M01,F,42,40-64,EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A000477,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A000477,1,FALSE,R06,R06-M01
P000106,H000052,A000477,R06,R06-M01,M,35,25-39,DE,main_residence,1,1,0,FALSE,A000477,0,0,FALSE,NA,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A000477,1,FALSE,R06,R06-M01
P000107,H000053,A001838,R09,R09-M03,M,54,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001838,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001838,1,FALSE,R09,R09-M03
P000108,H000053,A001838,R09,R09-M03,F,55,40-64,DE,main_residence,1,1,1,FALSE,A001838,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001838,1,FALSE,R09,R09-M03
P000109,H000053,A001838,R09,R09-M03,F,25,25-39,DE,main_residence,1,1,1,FALSE,A001838,1,1,FALSE,A001838,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A001838,2,FALSE,R09,R09-M03
P000110,H000053,A001838,R09,R09-M03,M,28,25-39,DE,main_residence,1,1,1,FALSE,A001838,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001838,1,FALSE,R09,R09-M03
P000111,H000054,A004819,R04,R04-M03,M,27,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000112,H000055,A000520,R03,R03-M04,F,28,25-39,DE,main_residence,1,1,1,FALSE,A000520,1,1,FALSE,A000520,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A000520,2,FALSE,R03,R03-M04
P000113,H000056,A001877,R12,R12-M03,M,54,40-64,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A001877,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A001877,1,FALSE,R12,R12-M03
P000114,H000056,A001877,R12,R12-M03,F,21,18-24,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000115,H000056,A001877,R12,R12-M03,F,4,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000116,H000057,A016230,R11,R11-M04,F,86,80+,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000117,H000058,A017524,R12,R12-M03,F,92,80+,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000118,H000058,A017524,R12,R12-M03,M,89,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000119,H000059,A013812,R04,R04-M04,F,37,25-39,DE,main_residence,1,1,1,FALSE,A013812,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A013812,1,FALSE,R04,R04-M04
P000120,H000059,A013812,R04,R04-M04,F,75,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000121,H000059,A013812,R04,R04-M04,F,51,40-64,Non-EU,main_residence,1,1,1,FALSE,A013812,1,1,FALSE,A013812,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013812,2,FALSE,R04,R04-M04
P000122,H000060,A012040,R01,R01-M03,M,64,40-64,DE,main_residence,1,1,1,FALSE,A012040,1,1,FALSE,A012040,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012040,2,FALSE,R01,R01-M03
P000123,H000060,A012040,R01,R01-M03,M,32,25-39,DE,main_residence,1,1,1,FALSE,A012040,1,1,FALSE,A012040,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A012040,2,FALSE,R01,R01-M03
P000124,H000061,A016533,R09,R09-M02,M,33,25-39,DE,main_residence,1,1,1,FALSE,A016533,1,1,FALSE,A016533,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016533,2,FALSE,R09,R09-M02
P000125,H000062,A017657,R02,R02-M01,M,88,80+,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000126,H000062,A017657,R02,R02-M01,F,36,25-39,DE,main_residence,1,1,1,FALSE,A017657,1,1,FALSE,A017657,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A017657,2,FALSE,R02,R02-M01
P000127,H000063,A001174,R06,R06-M01,M,57,40-64,DE,secondary_residence,1,1,1,FALSE,A001174,1,1,FALSE,A001174,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A001174,2,FALSE,R06,R06-M01
P000128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,FALSE,A001174,0,0,FALSE,NA,0,0,FALSE,NA,1,0,auxiliary_only_without_positive_activity,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,FALSE,A001174,NA,FALSE,R06,R06-M01
P000129,H000064,A003052,R02,R02-M02,F,1,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000130,H000064,A003052,R02,R02-M02,F,61,40-64,EU,main_residence,1,1,1,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000131,H000064,A003052,R02,R02-M02,M,38,25-39,DE,main_residence,1,0,0,FALSE,NA,1,0,FALSE,A003052,0,0,FALSE,NA,1,0,registered_with_auxiliary_record,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,A003052,1,FALSE,R02,R02-M02
P000132,H000064,A003052,R02,R02-M02,F,71,65-79,NA,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000133,H000065,A015578,R12,R12-M01,M,56,40-64,DE,main_residence,1,1,1,FALSE,A015578,1,1,FALSE,A015578,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A015578,2,FALSE,R12,R12-M01
P000134,H000065,A015578,R12,R12-M01,F,18,18-24,DE,main_residence,1,1,1,FALSE,A015578,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A015578,1,FALSE,R12,R12-M01
P000135,H000065,A015578,R12,R12-M01,M,69,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000136,H000066,A005839,R11,R11-M01,M,63,40-64,EU,main_residence,1,1,1,FALSE,A005839,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A005839,1,FALSE,R11,R11-M01
P000137,H000067,A005511,R09,R09-M02,F,73,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000138,H000068,A016473,R03,R03-M02,F,9,6-17,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A016473,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016473,1,FALSE,R03,R03-M02
P000139,H000068,A016473,R03,R03-M02,F,21,18-24,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000140,H000069,A014000,R09,R09-M02,F,52,40-64,Non-EU,main_residence,1,1,1,FALSE,A014000,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A014000,1,FALSE,R09,R09-M02
P000141,H000069,A014000,R09,R09-M02,F,59,40-64,DE,main_residence,1,1,1,FALSE,A014000,1,1,FALSE,A014000,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A014000,2,FALSE,R09,R09-M02
P000142,H000070,A002204,R06,R06-M04,F,50,40-64,DE,main_residence,1,1,1,FALSE,A002204,1,1,FALSE,A002204,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002204,2,FALSE,R06,R06-M04
P000143,H000071,A011574,R09,R09-M04,M,6,6-17,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A011574,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A011574,1,FALSE,R09,R09-M04
P000144,H000071,A011574,R09,R09-M04,F,20,18-24,DE,main_residence,1,1,1,FALSE,A011574,1,0,FALSE,A011574,0,0,FALSE,NA,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A011574,2,FALSE,R09,R09-M04
P000145,H000071,A011574,R09,R09-M04,M,2,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000146,H000072,A010840,R12,R12-M03,M,55,40-64,DE,secondary_residence,1,1,1,FALSE,A010840,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A010840,1,FALSE,R12,R12-M03
P000147,H000073,A003267,R02,R02-M01,F,38,25-39,DE,main_residence,1,1,1,FALSE,A003267,1,1,FALSE,A003267,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A003267,2,FALSE,R02,R02-M01
P000148,H000073,A003267,R02,R02-M01,F,24,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003267,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003267,1,FALSE,R02,R02-M01
P000149,H000073,A003267,R02,R02-M01,F,37,25-39,DE,main_residence,1,1,1,FALSE,A003267,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003267,1,FALSE,R02,R02-M01
P000150,H000073,A003267,R02,R02-M01,F,54,40-64,DE,main_residence,1,1,1,FALSE,A003267,1,1,FALSE,A013433,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P000151,H000074,A005363,R01,R01-M03,F,0,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000152,H000074,A005363,R01,R01-M03,M,35,25-39,DE,main_residence,1,1,1,FALSE,A005363,1,0,FALSE,A005363,0,0,FALSE,NA,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A005363,2,FALSE,R01,R01-M03
P000153,H000075,A009327,R09,R09-M03,M,64,40-64,EU,secondary_residence,1,1,1,FALSE,A009327,1,1,FALSE,A009327,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A009327,2,FALSE,R09,R09-M03
P000154,H000075,A009327,R09,R09-M03,M,15,6-17,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A009327,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A009327,1,FALSE,R09,R09-M03
P000155,H000076,A003730,R06,R06-M02,F,67,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000156,H000076,A003730,R06,R06-M02,F,30,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000157,H000077,A002347,R12,R12-M03,M,48,40-64,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000158,H000077,A002347,R12,R12-M03,M,16,6-17,DE,main_residence,1,1,0,FALSE,A002347,0,0,FALSE,NA,1,1,FALSE,A002347,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002347,2,FALSE,R12,R12-M03
P000159,H000077,A002347,R12,R12-M03,F,69,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000160,H000078,A006243,R01,R01-M04,F,26,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A006243,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A006243,1,FALSE,R01,R01-M04
P000161,H000079,A016810,R05,R05-M02,F,56,40-64,DE,main_residence,1,1,1,FALSE,A016810,1,1,FALSE,A016810,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A016810,2,FALSE,R05,R05-M02
P000162,H000079,A016810,R05,R05-M02,M,9,6-17,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A016810,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A016810,1,FALSE,R05,R05-M02
P000163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,FALSE,A000107,1,1,FALSE,A000107,0,0,FALSE,NA,2,2,auxiliary_only_with_activity,FALSE,FALSE,TRUE,TRUE,FALSE,2,1,FALSE,A000107,NA,FALSE,R06,R06-M04
P000164,H000081,A007769,R05,R05-M01,F,71,65-79,EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000165,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,FALSE,A003098,0,0,FALSE,NA,0,0,FALSE,NA,1,1,auxiliary_only_with_activity,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,FALSE,A003098,NA,FALSE,R05,R05-M04
P000166,H000082,A003098,R05,R05-M04,M,10,6-17,DE,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A003098,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003098,1,FALSE,R05,R05-M04
P000167,H000082,A003098,R05,R05-M04,M,28,25-39,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A003098,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003098,1,FALSE,R05,R05-M04
P000168,H000082,A003098,R05,R05-M04,M,52,40-64,DE,main_residence,1,1,1,FALSE,A003098,1,1,FALSE,A003098,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A003098,2,FALSE,R05,R05-M04
P000169,H000082,A003098,R05,R05-M04,M,74,65-79,DE,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A003098,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A003098,1,FALSE,R05,R05-M04
P000170,H000082,A003098,R05,R05-M04,M,46,40-64,EU,main_residence,1,1,1,FALSE,A003098,1,1,FALSE,A003098,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A003098,2,FALSE,R05,R05-M04
P000171,H000083,A010142,R05,R05-M04,M,35,25-39,Non-EU,main_residence,1,1,1,FALSE,A010142,1,1,FALSE,A010142,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010142,2,FALSE,R05,R05-M04
P000172,H000083,A010142,R05,R05-M04,M,55,40-64,DE,main_residence,1,1,1,FALSE,A010142,1,1,FALSE,A010142,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A010142,2,FALSE,R05,R05-M04
P000173,H000083,A010142,R05,R05-M04,M,2,0-5,Non-EU,secondary_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000174,H000083,A010142,R05,R05-M04,M,21,18-24,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,1,1,FALSE,A010142,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A010142,1,FALSE,R05,R05-M04
P000175,H000083,A010142,R05,R05-M04,M,33,25-39,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000176,H000084,A005004,R09,R09-M03,F,22,18-24,DE,main_residence,1,1,1,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000177,H000085,A002934,R12,R12-M04,M,20,18-24,DE,main_residence,1,1,1,FALSE,A006769,0,0,FALSE,NA,1,1,FALSE,A002934,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,NA,1,FALSE,NA,NA
P000178,H000085,A002934,R12,R12-M04,F,74,65-79,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000179,H000085,A002934,R12,R12-M04,M,15,6-17,DE,main_residence,1,1,0,FALSE,A002934,0,0,FALSE,NA,1,1,FALSE,A002934,2,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002934,2,FALSE,R12,R12-M04
P000180,H000085,A002934,R12,R12-M04,F,18,18-24,EU,main_residence,1,1,1,FALSE,A002934,0,0,FALSE,NA,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A002934,1,FALSE,R12,R12-M04
P000181,H000085,A002934,R12,R12-M04,F,56,40-64,DE,main_residence,1,1,1,FALSE,A002934,1,1,FALSE,A002934,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002934,2,FALSE,R12,R12-M04
P000182,H000086,A013204,R05,R05-M02,F,85,80+,Non-EU,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000183,H000087,A012445,R11,R11-M02,M,22,18-24,Non-EU,main_residence,1,0,0,FALSE,NA,1,1,FALSE,A012445,0,0,FALSE,NA,1,1,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,A012445,1,FALSE,R11,R11-M02
P000184,H000088,A002560,R07,R07-M02,F,27,25-39,DE,main_residence,1,1,1,FALSE,A002560,1,1,FALSE,A002560,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A002560,2,FALSE,R07,R07-M02
P000185,H000089,A013125,R10,R10-M04,F,5,0-5,DE,main_residence,1,0,0,FALSE,NA,0,0,FALSE,NA,0,0,FALSE,NA,0,0,registered_only,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,NA,0,FALSE,NA,NA
P000186,H000089,A013125,R10,R10-M04,F,45,40-64,DE,main_residence,1,1,1,FALSE,A013125,1,1,FALSE,A013125,0,0,FALSE,NA,2,2,registered_with_auxiliary_record,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,A013125,2,FALSE,R10,R10-M04
