person_id,tax_year,tax_filing_flag,taxable_income,contact_address_id,flag_invalid_tax_year,flag_negative_taxable_income,population_age,in_population_register,flag_age_check_unavailable,flag_tax_under_14
P000724,2025,1,12556.47,A015263,FALSE,FALSE,71,TRUE,FALSE,FALSE
P000726,2025,1,37449.4,A000053,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000727,2025,1,16988.59,A011532,FALSE,FALSE,87,TRUE,FALSE,FALSE
P000730,2025,1,36961.42,A014020,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000731,2025,1,57466.45,A005853,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000733,2025,1,21306.62,A012269,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000734,2025,1,49132.28,A012269,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000736,2025,1,45028.95,A012269,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000738,2025,1,8072.78,A002082,FALSE,FALSE,24,TRUE,FALSE,FALSE
P000739,2025,1,49531.34,A014920,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000741,2025,1,23349.3,A011322,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000745,2025,1,33991.55,A008231,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000748,2025,1,25896.47,A007419,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000749,2025,1,3251.53,A012519,FALSE,FALSE,19,TRUE,FALSE,FALSE
P000752,2025,1,100054.56,NA,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000753,2025,1,30849.46,A009947,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000755,2025,1,72098.84,A007895,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000757,2025,1,31323.87,A000061,FALSE,FALSE,61,TRUE,FALSE,FALSE
P000758,2025,1,23107.22,A000061,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000759,2025,1,31747.79,A006016,FALSE,FALSE,59,TRUE,FALSE,FALSE
P000763,2025,1,30109.98,A009745,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000764,2025,1,17732.14,A009745,FALSE,FALSE,45,TRUE,FALSE,FALSE
P000765,2025,1,93635.63,A009745,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000767,2025,1,35832.37,A009825,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000768,2025,1,8602.99,A009825,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000771,2025,1,50138.77,A012351,FALSE,FALSE,28,TRUE,FALSE,FALSE
P000780,2025,1,27478.85,A007337,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000781,2025,1,37844.45,A007337,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000782,2025,1,11527.1,A005080,FALSE,FALSE,86,TRUE,FALSE,FALSE
P000785,2025,1,13048.85,NA,FALSE,FALSE,41,TRUE,FALSE,FALSE
P000786,2025,1,8029.2,A012219,FALSE,FALSE,19,TRUE,FALSE,FALSE
P000787,2025,1,20460.8,A012219,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000789,2025,1,0,NA,FALSE,FALSE,15,TRUE,FALSE,FALSE
P000790,2025,1,130742.53,A005308,FALSE,FALSE,62,TRUE,FALSE,FALSE
P000792,2025,1,12065.21,A011786,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000793,2025,1,51123.84,A011786,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000796,2025,1,17956.99,A005647,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000801,2025,1,77049.44,A004684,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000802,2025,1,43235.8,A004684,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000803,2025,1,45983.78,A015041,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000807,2025,1,39151.7,A013928,FALSE,FALSE,38,TRUE,FALSE,FALSE
P000811,2025,1,32669.39,A013323,FALSE,FALSE,19,TRUE,FALSE,FALSE
P000813,2025,1,40531.06,NA,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000815,2025,1,13711.67,A013438,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000820,2025,1,21317.73,A014068,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000822,2025,1,32918.41,A008117,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000826,2025,1,6335.17,A014543,FALSE,FALSE,65,TRUE,FALSE,FALSE
P000827,2025,1,46860.6,A014543,FALSE,FALSE,43,TRUE,FALSE,FALSE
P000831,2025,1,12282.56,A003254,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000832,2025,1,8317.23,A003254,FALSE,FALSE,74,TRUE,FALSE,FALSE
P000841,2025,1,27965.51,A011519,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000848,2025,1,15434.09,A008220,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000849,2025,1,80922.29,A004870,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000851,2025,1,15997.11,A004870,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000853,2025,1,58489.54,A004870,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000855,2025,1,8480.5,A014252,FALSE,FALSE,79,TRUE,FALSE,FALSE
P000860,2025,1,51250.21,A008133,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000862,2025,1,81909.48,A007771,FALSE,FALSE,64,TRUE,FALSE,FALSE
P000865,2025,1,NA,A006851,FALSE,TRUE,26,TRUE,FALSE,FALSE
P000866,2025,1,38769.9,A006851,FALSE,FALSE,73,TRUE,FALSE,FALSE
P000867,2025,1,18087.82,A006851,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000870,2025,1,68390.07,A005252,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000871,2025,1,14441.69,A000068,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000872,2025,1,29324.13,A017432,FALSE,FALSE,31,TRUE,FALSE,FALSE
P000873,2025,1,48351.57,A017432,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000874,2025,1,49707.97,A017432,FALSE,FALSE,59,TRUE,FALSE,FALSE
P000875,2025,1,57136.81,A017432,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000877,2025,1,50263.42,A017432,FALSE,FALSE,30,TRUE,FALSE,FALSE
P000879,2025,1,29427.75,A017505,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000883,2025,1,27240.63,A013293,FALSE,FALSE,59,TRUE,FALSE,FALSE
P000885,2025,1,55126.6,A005260,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000886,2025,1,64251.99,A005260,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000887,2025,1,15807.6,A010083,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000888,2025,1,30094.83,A010083,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000890,2025,1,13250.63,A007030,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000891,2025,1,25919.99,A010599,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P000892,2025,1,69005.05,A010599,FALSE,FALSE,58,TRUE,FALSE,FALSE
P000893,2025,1,0,A016936,FALSE,FALSE,9,TRUE,FALSE,TRUE
P000895,2025,1,72788.21,A011377,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000896,2025,1,13891.66,A011377,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000902,2025,1,56272.59,A012194,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000903,2025,1,55989.9,A002359,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000904,2025,1,44821.89,A002359,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000905,2025,1,45319.8,A002359,FALSE,FALSE,33,TRUE,FALSE,FALSE
P000910,2025,1,30517.62,A016691,FALSE,FALSE,42,TRUE,FALSE,FALSE
P000911,2025,1,14278.11,A016691,FALSE,FALSE,67,TRUE,FALSE,FALSE
P000912,2025,1,17130.24,A009702,FALSE,FALSE,34,TRUE,FALSE,FALSE
P000914,2025,1,41473.28,A009702,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000915,2025,1,37669.68,A009702,FALSE,FALSE,56,TRUE,FALSE,FALSE
P000917,2025,1,23412.61,A009702,FALSE,FALSE,52,TRUE,FALSE,FALSE
P000919,2025,1,44370.92,A012615,FALSE,FALSE,47,TRUE,FALSE,FALSE
P000921,2025,1,38273.85,A012615,FALSE,FALSE,53,TRUE,FALSE,FALSE
P000923,2025,1,33123.79,A015699,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000927,2025,1,30659.17,A011448,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000928,2025,1,31459.5,A014415,FALSE,FALSE,36,TRUE,FALSE,FALSE
P000929,2025,1,39308.88,A007039,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000933,2025,1,42939.76,A013640,FALSE,FALSE,54,TRUE,FALSE,FALSE
P000937,2025,1,35902.83,A002938,FALSE,FALSE,29,TRUE,FALSE,FALSE
P000938,2025,1,19483.39,A002938,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000939,2025,1,56826.18,A002938,FALSE,FALSE,47,TRUE,FALSE,FALSE
P000941,2025,1,8715.43,A002938,FALSE,FALSE,67,TRUE,FALSE,FALSE
P000943,2025,1,11849.36,A013584,FALSE,FALSE,49,TRUE,FALSE,FALSE
P000945,2025,1,102273.72,A013584,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000952,2025,1,53422.84,A005742,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000958,2025,1,12392.53,A004307,FALSE,FALSE,35,TRUE,FALSE,FALSE
P000959,2025,1,49365.5,A006396,FALSE,FALSE,57,TRUE,FALSE,FALSE
P000962,2025,1,19799.37,A006396,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000966,2025,1,13953.8,A009486,FALSE,FALSE,27,TRUE,FALSE,FALSE
P000969,2025,1,19159.78,A013919,FALSE,FALSE,60,TRUE,FALSE,FALSE
P000970,2025,1,29002.42,A007724,FALSE,FALSE,63,TRUE,FALSE,FALSE
P000973,2025,1,20476.07,A009994,FALSE,FALSE,46,TRUE,FALSE,FALSE
P000974,2025,1,60597.58,A009994,FALSE,FALSE,44,TRUE,FALSE,FALSE
P000978,2025,1,85429.78,A004446,FALSE,FALSE,39,TRUE,FALSE,FALSE
P000979,2025,1,16188,A004446,FALSE,FALSE,70,TRUE,FALSE,FALSE
P000983,2025,1,39936.19,A006202,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000985,2025,1,45916.56,A006202,FALSE,FALSE,26,TRUE,FALSE,FALSE
P000986,2025,1,62006.15,A008949,FALSE,FALSE,37,TRUE,FALSE,FALSE
P000988,2025,1,40315.52,A005471,FALSE,FALSE,50,TRUE,FALSE,FALSE
P000994,2025,1,76225.43,A006759,FALSE,FALSE,40,TRUE,FALSE,FALSE
P000995,2025,1,49304.88,A006759,FALSE,FALSE,55,TRUE,FALSE,FALSE
P000996,2025,1,16906.45,A005699,FALSE,FALSE,25,TRUE,FALSE,FALSE
P000997,2025,1,44849.78,A005699,FALSE,FALSE,32,TRUE,FALSE,FALSE
P000998,2025,1,28298.17,A005699,FALSE,FALSE,57,TRUE,FALSE,FALSE
P000999,2025,1,16836.78,A005699,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001000,2025,1,33938.22,A008820,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001001,2025,1,22751.49,A016168,FALSE,FALSE,48,TRUE,FALSE,FALSE
P001002,2025,1,150299.17,A010412,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001005,2025,1,55388.79,A002309,FALSE,FALSE,40,TRUE,FALSE,FALSE
P001009,2025,1,15480.87,A002309,FALSE,FALSE,91,TRUE,FALSE,FALSE
P001010,2025,1,65881.08,A002309,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001012,2025,1,10829.33,A002814,FALSE,FALSE,88,TRUE,FALSE,FALSE
P001017,2025,1,38966.1,A015921,FALSE,FALSE,53,TRUE,FALSE,FALSE
P001020,2025,1,30521.28,A015921,FALSE,FALSE,72,TRUE,FALSE,FALSE
P001021,2025,1,12934.57,A015921,FALSE,FALSE,19,TRUE,FALSE,FALSE
P001022,2025,1,NA,A015921,FALSE,FALSE,54,TRUE,FALSE,FALSE
P001023,2025,1,36899.83,A009282,FALSE,FALSE,59,TRUE,FALSE,FALSE
P001024,2025,1,36580.58,NA,FALSE,FALSE,46,TRUE,FALSE,FALSE
P001031,2025,1,36798.33,A017677,FALSE,FALSE,19,TRUE,FALSE,FALSE
P001035,2025,1,52330.85,A001046,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001037,2025,1,17442.29,A011211,FALSE,FALSE,58,TRUE,FALSE,FALSE
P001040,2025,1,8678.32,A011211,FALSE,FALSE,18,TRUE,FALSE,FALSE
P001041,2025,1,7311.02,A008513,FALSE,FALSE,23,TRUE,FALSE,FALSE
P001045,2025,1,61411.99,A011294,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001046,2025,1,9320.65,A016605,FALSE,FALSE,94,TRUE,FALSE,FALSE
P001048,2025,1,19893.45,A016605,FALSE,FALSE,43,TRUE,FALSE,FALSE
P001050,2025,1,72291.22,A012170,FALSE,FALSE,56,TRUE,FALSE,FALSE
P001051,2025,1,11274.88,A000167,FALSE,FALSE,51,TRUE,FALSE,FALSE
P001054,2025,0,0,A017491,FALSE,FALSE,77,TRUE,FALSE,FALSE
P001056,2025,1,29400.91,A006033,FALSE,FALSE,59,TRUE,FALSE,FALSE
P001058,2025,1,19313.58,A016930,FALSE,FALSE,84,TRUE,FALSE,FALSE
P001060,2025,1,14769.89,A016930,FALSE,FALSE,67,TRUE,FALSE,FALSE
P001071,2025,1,11856.66,A013267,FALSE,FALSE,91,TRUE,FALSE,FALSE
P001072,2025,1,24247.22,A013267,FALSE,FALSE,64,TRUE,FALSE,FALSE
P001073,2025,1,10801.37,A013267,FALSE,FALSE,71,TRUE,FALSE,FALSE
P001086,2025,1,49411.21,A001304,FALSE,FALSE,25,TRUE,FALSE,FALSE
P001089,2025,1,34071.82,A011369,FALSE,FALSE,47,TRUE,FALSE,FALSE
P001091,2025,1,28282.2,A016694,FALSE,FALSE,59,TRUE,FALSE,FALSE
P001092,2025,1,16131.07,A002386,FALSE,FALSE,23,TRUE,FALSE,FALSE
P001096,2025,1,55095.73,A015282,FALSE,FALSE,44,TRUE,FALSE,FALSE
P001102,2025,1,47542.81,A008047,FALSE,FALSE,56,TRUE,FALSE,FALSE
P001110,2025,1,70366.41,A015562,FALSE,FALSE,58,TRUE,FALSE,FALSE
P001114,2025,1,27158.58,A009874,FALSE,FALSE,41,TRUE,FALSE,FALSE
P001116,2025,1,24930.82,A005332,FALSE,FALSE,55,TRUE,FALSE,FALSE
P001117,2025,1,35012.01,A005332,FALSE,FALSE,30,TRUE,FALSE,FALSE
P001119,2025,1,17490.58,A004563,FALSE,FALSE,78,TRUE,FALSE,FALSE
P001121,2025,1,8729.93,A004563,FALSE,FALSE,66,TRUE,FALSE,FALSE
P001123,2025,1,85054.68,A016391,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001125,2025,1,NA,A012302,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001127,2025,1,19584.55,A003944,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001131,2025,1,39515.49,A013194,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001133,2025,1,20350.51,A007501,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001142,2025,1,4212.3,A006107,FALSE,FALSE,67,TRUE,FALSE,FALSE
P001150,2025,1,96107.75,A014835,FALSE,FALSE,35,TRUE,FALSE,FALSE
P001151,2025,1,18383.73,A014835,FALSE,FALSE,60,TRUE,FALSE,FALSE
P001156,2025,1,96684.93,A014899,FALSE,FALSE,25,TRUE,FALSE,FALSE
P001158,2025,1,17651.75,A002593,FALSE,FALSE,50,TRUE,FALSE,FALSE
P001159,2025,1,59855.32,A010833,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001163,2025,1,12347.39,A016841,FALSE,FALSE,74,TRUE,FALSE,FALSE
P001164,2025,1,17504.11,A016841,FALSE,FALSE,74,TRUE,FALSE,FALSE
P001166,2025,1,36719.7,A005830,FALSE,FALSE,45,TRUE,FALSE,FALSE
P001167,2025,1,59923.78,A010066,FALSE,FALSE,52,TRUE,FALSE,FALSE
P001168,2025,1,35418.13,A010066,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001169,2025,1,78847.38,A016911,FALSE,FALSE,42,TRUE,FALSE,FALSE
P001172,2025,1,28132.71,A003560,FALSE,FALSE,57,TRUE,FALSE,FALSE
P001180,2025,1,23801.24,A017544,FALSE,FALSE,19,TRUE,FALSE,FALSE
P001181,2025,1,19525.56,A002378,FALSE,FALSE,29,TRUE,FALSE,FALSE
P001182,2025,1,50719.78,A002378,FALSE,FALSE,31,TRUE,FALSE,FALSE
P001184,2025,1,77260.95,A002909,FALSE,FALSE,27,TRUE,FALSE,FALSE
P001192,2025,1,40167.49,A001260,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001194,2025,1,19371.54,A001260,FALSE,FALSE,44,TRUE,FALSE,FALSE
P001195,2025,1,40977.96,A012016,FALSE,FALSE,33,TRUE,FALSE,FALSE
P001196,2025,1,84179.05,A002480,FALSE,FALSE,42,TRUE,FALSE,FALSE
P001212,2025,1,105197.83,A010172,FALSE,FALSE,30,TRUE,FALSE,FALSE
P001213,2025,1,18540.89,NA,FALSE,FALSE,71,TRUE,FALSE,FALSE
P001214,2025,1,37387.89,A010172,FALSE,FALSE,45,TRUE,FALSE,FALSE
P001217,2025,1,92380.57,A002973,FALSE,FALSE,27,TRUE,FALSE,FALSE
P001227,2025,1,49311.54,A002593,FALSE,FALSE,38,TRUE,FALSE,FALSE
P001228,2025,1,53101.26,A002593,FALSE,FALSE,60,TRUE,FALSE,FALSE
P001229,2025,1,31775.49,A007932,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P001231,2025,1,44493.87,A016352,FALSE,FALSE,56,TRUE,FALSE,FALSE
P001233,2025,0,0,A001964,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001235,2025,1,13906.72,A008671,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001236,2025,1,21965.76,A008671,FALSE,FALSE,47,TRUE,FALSE,FALSE
P001237,2025,1,27152.13,A014426,FALSE,FALSE,53,TRUE,FALSE,FALSE
P001238,2025,1,34968.11,A014426,FALSE,FALSE,39,TRUE,FALSE,FALSE
P001239,2025,1,28565.53,A014426,FALSE,FALSE,59,TRUE,FALSE,FALSE
P001240,2025,1,NA,A014426,FALSE,FALSE,46,TRUE,FALSE,FALSE
P001242,2025,1,36073.04,A003348,FALSE,FALSE,52,TRUE,FALSE,FALSE
P001243,2025,1,28271.92,A009739,FALSE,FALSE,68,TRUE,FALSE,FALSE
P001245,2025,1,19859.97,A016695,FALSE,FALSE,35,TRUE,FALSE,FALSE
P001249,2025,1,63317.92,A005307,FALSE,FALSE,25,TRUE,FALSE,FALSE
P001250,2025,1,55980.98,A013913,FALSE,FALSE,60,TRUE,FALSE,FALSE
P001256,2025,1,54179.95,A006956,FALSE,FALSE,27,TRUE,FALSE,FALSE
P001257,2025,1,24098.68,A006956,FALSE,FALSE,25,TRUE,FALSE,FALSE
P001258,2025,1,26499.21,A006956,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001260,2025,1,37993.59,A012601,FALSE,FALSE,33,TRUE,FALSE,FALSE
P001265,2025,1,24077.88,A001355,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001267,2025,1,33195.19,A016312,FALSE,FALSE,50,TRUE,FALSE,FALSE
P001268,2025,1,15514.28,A011803,FALSE,FALSE,53,TRUE,FALSE,FALSE
P001269,2025,1,42418.7,A011803,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001270,2025,1,41460.99,A015095,FALSE,FALSE,53,TRUE,FALSE,FALSE
P001271,2025,1,9753.03,A015095,FALSE,FALSE,42,TRUE,FALSE,FALSE
P001272,2025,1,21731.75,A005187,FALSE,FALSE,45,TRUE,FALSE,FALSE
P001274,2025,1,53128.11,A002740,FALSE,FALSE,33,TRUE,FALSE,FALSE
P001276,2025,1,NA,A009394,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001279,2025,1,41767.57,A007267,FALSE,FALSE,43,TRUE,FALSE,FALSE
P001282,2025,1,57700.01,A008797,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001285,2025,1,23529.38,A007636,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001288,2025,1,23905.88,A006018,FALSE,FALSE,73,TRUE,FALSE,FALSE
P001289,2025,1,64655.17,A016728,FALSE,FALSE,41,TRUE,FALSE,FALSE
P001291,2025,1,31287.72,A016728,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001292,2025,1,8502.52,A000070,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001295,2025,1,77147.19,A000070,FALSE,FALSE,31,TRUE,FALSE,FALSE
P001296,2025,1,91727.44,A004738,FALSE,FALSE,37,TRUE,FALSE,FALSE
P001297,2025,1,24838.65,A001246,FALSE,FALSE,38,TRUE,FALSE,FALSE
P001302,2025,1,17385.84,A001246,FALSE,FALSE,60,TRUE,FALSE,FALSE
P001303,2025,1,31645.54,A002643,FALSE,FALSE,45,TRUE,FALSE,FALSE
P001306,2025,1,43038.02,A007287,FALSE,FALSE,26,TRUE,FALSE,FALSE
P001307,2025,1,33903.11,A007287,FALSE,FALSE,28,TRUE,FALSE,FALSE
P001314,2025,1,122770.02,A013290,FALSE,FALSE,26,TRUE,FALSE,FALSE
P001318,2025,1,62278.16,A008142,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P001319,2025,1,18535.4,A008142,FALSE,FALSE,39,TRUE,FALSE,FALSE
P001320,2025,1,23620.93,A008142,FALSE,FALSE,77,TRUE,FALSE,FALSE
P001322,2025,1,26961.86,A015839,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001323,2025,1,41978.21,A014642,FALSE,FALSE,54,TRUE,FALSE,FALSE
P001325,2025,1,25838.05,A003734,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001327,2025,1,72051.41,A009871,FALSE,FALSE,43,TRUE,FALSE,FALSE
P001335,2025,1,25571.87,A010983,FALSE,FALSE,26,TRUE,FALSE,FALSE
P001337,2025,1,34591.76,A009978,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001338,2025,1,48017.23,A013427,FALSE,FALSE,38,TRUE,FALSE,FALSE
P001339,2025,1,35187.81,A013427,FALSE,FALSE,55,TRUE,FALSE,FALSE
P001341,2025,1,38007.33,A002470,FALSE,FALSE,40,TRUE,FALSE,FALSE
P001344,2025,1,36336.61,A004926,FALSE,FALSE,58,TRUE,FALSE,FALSE
P001346,2025,1,37112.31,A003028,FALSE,FALSE,36,TRUE,FALSE,FALSE
P001347,2025,1,84165.54,A009124,FALSE,FALSE,47,TRUE,FALSE,FALSE
P001348,2025,1,44208.25,A009124,FALSE,FALSE,27,TRUE,FALSE,FALSE
P001351,2025,1,32519.94,A014470,FALSE,FALSE,40,TRUE,FALSE,FALSE
P001352,2025,1,4304.19,A016983,FALSE,FALSE,72,TRUE,FALSE,FALSE
P001357,2025,1,NA,A005013,FALSE,TRUE,22,TRUE,FALSE,FALSE
P001358,2025,1,19066.05,A013472,FALSE,FALSE,67,TRUE,FALSE,FALSE
P001361,2025,1,19774.73,A003248,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001362,2025,1,19347.47,A003248,FALSE,FALSE,50,TRUE,FALSE,FALSE
P001363,2025,1,31366.04,A005940,FALSE,FALSE,30,TRUE,FALSE,FALSE
P001366,2025,1,39276.03,A005940,FALSE,FALSE,38,TRUE,FALSE,FALSE
P001370,2025,1,11708.83,A010148,FALSE,FALSE,71,TRUE,FALSE,FALSE
P001373,2025,1,18538.23,A002377,FALSE,FALSE,76,TRUE,FALSE,FALSE
P001376,2025,1,42336.39,A000801,FALSE,FALSE,31,TRUE,FALSE,FALSE
P001382,2025,1,36405.63,A008103,FALSE,FALSE,64,TRUE,FALSE,FALSE
P001384,2025,1,16800.96,A008103,FALSE,FALSE,19,TRUE,FALSE,FALSE
P001386,2025,1,28361.32,A011667,FALSE,FALSE,63,TRUE,FALSE,FALSE
P001388,2025,1,58679.23,A011667,FALSE,FALSE,30,TRUE,FALSE,FALSE
P001389,2025,1,46119.85,A011667,FALSE,FALSE,45,TRUE,FALSE,FALSE
P001391,2025,1,15156.73,A012554,FALSE,FALSE,36,TRUE,FALSE,FALSE
P001399,2025,1,43123.85,A017359,FALSE,FALSE,36,TRUE,FALSE,FALSE
P001403,2025,1,34790.46,A003005,FALSE,FALSE,47,TRUE,FALSE,FALSE
P001405,2025,1,31171.38,A011191,FALSE,FALSE,53,TRUE,FALSE,FALSE
P001406,2025,1,18580.47,A008121,FALSE,FALSE,60,TRUE,FALSE,FALSE
P001410,2025,1,27708.85,A002043,FALSE,FALSE,41,TRUE,FALSE,FALSE
P001411,2025,1,33093.47,A001938,FALSE,FALSE,39,TRUE,FALSE,FALSE
P001415,2025,1,24186.34,A001938,FALSE,FALSE,51,TRUE,FALSE,FALSE
P001416,2025,1,96781.32,NA,FALSE,FALSE,43,TRUE,FALSE,FALSE
P001418,2025,1,22407.17,NA,FALSE,FALSE,46,TRUE,FALSE,FALSE
P001419,2025,1,28112.21,A000790,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001420,2025,1,47551.08,A011104,FALSE,FALSE,38,TRUE,FALSE,FALSE
P001421,2025,1,59735.5,A017316,FALSE,FALSE,37,TRUE,FALSE,FALSE
P001424,2025,1,27450.38,A012199,FALSE,FALSE,58,TRUE,FALSE,FALSE
P001425,2025,1,14476.24,A012199,FALSE,FALSE,77,TRUE,FALSE,FALSE
P001426,2025,1,28624.75,A006976,FALSE,FALSE,41,TRUE,FALSE,FALSE
P001427,2025,1,50037.5,NA,FALSE,FALSE,33,TRUE,FALSE,FALSE
P001429,2025,1,32155.01,A016215,FALSE,FALSE,37,TRUE,FALSE,FALSE
P001432,2025,1,8708.7,A013336,FALSE,FALSE,88,TRUE,FALSE,FALSE
P001436,2025,1,27468.24,A016699,FALSE,FALSE,32,TRUE,FALSE,FALSE
P001439,2025,1,32841.38,NA,FALSE,FALSE,50,TRUE,FALSE,FALSE
P001440,2025,1,13157.7,A014117,FALSE,FALSE,34,TRUE,FALSE,FALSE
P001441,2025,1,19507.7,A017664,FALSE,FALSE,35,TRUE,FALSE,FALSE
P001443,2025,1,85084.79,A013860,FALSE,FALSE,42,TRUE,FALSE,FALSE
P001445,2025,1,64638.93,A003468,FALSE,FALSE,62,TRUE,FALSE,FALSE
P001446,2025,1,48204.7,A003468,FALSE,FALSE,58,TRUE,FALSE,FALSE
P001448,2025,1,45913.09,A003468,FALSE,FALSE,64,TRUE,FALSE,FALSE
P001449,2025,1,10405.81,A013834,FALSE,FALSE,29,TRUE,FALSE,FALSE
P001450,2025,1,NA,A010012,FALSE,FALSE,59,TRUE,FALSE,FALSE
P001454,2025,1,14102.78,A014131,FALSE,FALSE,67,TRUE,FALSE,FALSE
P001457,2025,1,65153.99,A004629,FALSE,FALSE,49,TRUE,FALSE,FALSE
P001462,2025,1,137442.3,A011409,FALSE,FALSE,57,TRUE,FALSE,FALSE
P001463,2025,1,57225.74,A013190,FALSE,FALSE,NA,FALSE,TRUE,FALSE
P001464,2025,1,21954.96,A013190,FALSE,FALSE,54,TRUE,FALSE,FALSE
P001465,2025,1,50338.46,A013190,FALSE,FALSE,25,TRUE,FALSE,FALSE
P001467,2025,1,15756.11,A013190,FALSE,FALSE,66,TRUE,FALSE,FALSE
P001470,2025,1,74919.66,A007953,FALSE,FALSE,42,TRUE,FALSE,FALSE
